"taxon_id","language","name"
"sp1868","Portuguese","Carvalho Brasileiro"
"sp1869","Portuguese","Caxicaem"
"sp1869","Portuguese","Cuticaem"
"sp1870","Portuguese","Fruto De Morcego"
"sp1870","Portuguese","Mijo De Guara"
"sp1871","Portuguese","Carvalho Do Brasil"
"sp1876","Portuguese","Tambu Do Cerrado"
"sp1879","Portuguese","Juçara"
"sp1879","Portuguese","Palmito"
"sp1881","Portuguese","Oiti"
"sp1885","Portuguese","Facheiro, Facheiro-Preto"
"sp1886","Portuguese","Taboquinha"
"sp1886","Portuguese","Vick-Da-Mata"
"sp1887","Portuguese","Pau-Cravo"
"sp1902","Portuguese","Chacrona"
"sp1902","Portuguese","Fruto-De-Macaco"
"sp1902","Portuguese","Taboquinha"
"sp1919","Portuguese","Arariba-Mirim"
"sp1919","Portuguese","Jacaré"
"sp1919","Portuguese","Pau-Jacaré"
"sp1919","Portuguese","Quina-Mineira"
"sp1946","Portuguese","Apuí Preto"
"sp1949","Portuguese","Apuí"
"sp1958","Portuguese","Apuí"
"sp1958","Portuguese","Caxinguba"
"sp1958","Portuguese","Caxinguba Do Igapo"
"sp1958","Portuguese","Gameleira"
"sp1958","Portuguese","Ofe"
"sp1960","Portuguese","Apuí"
"sp1961","Portuguese","Apuí"
"sp1965","Portuguese","Apuí"
"sp1967","Portuguese","Apuí"
"sp1969","Portuguese","Apuí"
"sp1969","Portuguese","Apuí Amarelo"
"sp1969","Portuguese","Apuí Preto"
"sp1971","Portuguese","Apuí"
"sp1971","Spanish","Renaco Blanco"
"sp1975","Portuguese","Brinco De Princesa"
"sp1979","Portuguese","Araticum"
"sp1979","Portuguese","Ata"
"sp1979","Portuguese","Biribá"
"sp1979","Portuguese","Envira"
"sp1979","Portuguese","Envira Ata"
"sp1979","Portuguese","Envira Cheirosa"
"sp1979","Portuguese","Envira Menjuba"
"sp1979","Portuguese","Envira Preta"
"sp1979","Portuguese","Envira Preta De Lasca"
"sp1979","Portuguese","Envira Surucucu Da Preta"
"sp1979","Portuguese","Envireira"
"sp1979","Portuguese","Espintana"
"sp1979","Portuguese","Karãtúã'y"
"sp1979","Portuguese","Latoure"
"sp1979","Portuguese","Pináyw-Hu"
"sp1982","Portuguese","Carrapateiro"
"sp1982","Portuguese","Chupa-Ferro"
"sp1982","Portuguese","Guamixinga"
"sp1982","Portuguese","Jasmim-Do-Mato"
"sp1982","Portuguese","Mamoninha"
"sp1982","Portuguese","Quina-De-Três-Folhas"
"sp1982","Portuguese","Quina-Falsa"
"sp1982","Portuguese","Quina-Quina"
"sp1982","Portuguese","Ticoró"
"sp1982","Portuguese","Três Folhas"
"sp1982","Portuguese","Três-Folhas-Do-Mato"
"sp1983","Portuguese","Muelinha"
"sp1987","Portuguese","Bacupari"
"sp1988","Portuguese","Bacuri Caraquento"
"sp1988","Portuguese","Bacuri Liso"
"sp1988","Portuguese","Bacuri Maxixe"
"sp1988","Portuguese","Jambo Boliviano"
"sp1994","Portuguese","Camarinha"
"sp2001","Portuguese","Pau-Pereira"
"sp2002","Portuguese","Genipapo"
"sp2005","Portuguese","Ubim"
"sp2012","Portuguese","Açucará-Faveiro"
"sp2012","Portuguese","Sucará"
"sp2014","Portuguese","Chifre De Bode"
"sp2022","Portuguese","Peroba-Candeia"
"sp2025","Portuguese","Taquaruçu, Taquara"
"sp2026","Portuguese","Taboca"
"sp2026","Spanish","Guapá"
"sp2026","Spanish","Otate-Amargo"
"sp2026","Spanish","Carrizo"
"sp2029","Portuguese","Taquaruçu, Tagoara, Taboca, Takuarussú"
"sp2030","Portuguese","Taquaruçu, Taquara, Taquara-De-Espinho"
"sp2031","Portuguese","Juá-Mole"
"sp2033","Portuguese","Pau-Piranha"
"sp2034","Portuguese","Caixeta"
"sp2035","Portuguese","Pau-Tapuia"
"sp2035","Portuguese","Pau-Piranha"
"sp2035","Portuguese","Farinha-Seca"
"sp2035","Portuguese","Orelha-De-Burro"
"sp2035","Portuguese","João-Mole"
"sp2036","Portuguese","Farinha-Seca"
"sp2037","Portuguese","Pau-Judeo"
"sp2037","Portuguese","João-Mole"
"sp2037","Portuguese","João-Mole-Do-Campo"
"sp2037","Portuguese","Capa-Rosa"
"sp2037","Portuguese","Pau-Lepra"
"sp2038","Portuguese","Farinha-Seca"
"sp2038","Portuguese","Farinha-Seca-Miúda"
"sp2039","Portuguese","Maria Mole"
"sp2039","Portuguese","Farinha-Seca"
"sp2039","Portuguese","Ciriba"
"sp2039","Portuguese","Pau-Piranha"
"sp2039","Portuguese","Cebola"
"sp2040","Portuguese","Mangue"
"sp2040","Portuguese","Farinha-Seca"
"sp2040","Portuguese","Farinha-Seca-Do-Litoral"
"sp2043","Portuguese","Cedro-Cabacinha"
"sp2046","Portuguese","Carrapeta"
"sp2046","Portuguese","Gitó"
"sp2046","Portuguese","Jatuauba"
"sp2046","Portuguese","Marinheiro"
"sp2047","Portuguese","Carrapeta Graúda"
"sp2047","Portuguese","Cedro Bravo"
"sp2047","Portuguese","Gitó De Terra Firme"
"sp2047","Portuguese","Jitó"
"sp2047","Portuguese","Jitó Branco"
"sp2047","Portuguese","Jitó Preto"
"sp2047","Portuguese","Mancore"
"sp2047","Portuguese","Peloteira"
"sp2048","Portuguese","Café Bravo"
"sp2048","Portuguese","Café Do Mato"
"sp2048","Portuguese","Camboatá"
"sp2048","Portuguese","Catigua Branca"
"sp2048","Portuguese","Gitó"
"sp2051","Portuguese","Jitó"
"sp2056","Portuguese","Envira"
"sp2056","Portuguese","Envira Amarela"
"sp2056","Portuguese","Laranjinha Da Terra Firme"
"sp2060","Portuguese","Canguanta"
"sp2065","Portuguese","Araticum"
"sp2065","Portuguese","Imbiupimenta"
"sp2067","Portuguese","Envira"
"sp2067","Portuguese","Imbira"
"sp2067","Portuguese","Invira"
"sp2067","Portuguese","Embira-Vermelha"
"sp2067","Portuguese","Envira-Preta"
"sp2072","Portuguese","Mutamba"
"sp2073","Portuguese","Araticum-Bravo"
"sp2073","Portuguese","Cabeça-De-Negro"
"sp2073","Portuguese","Mutamba"
"sp2076","Portuguese","Piquiá De Peroba"
"sp2080","Portuguese","Veludo, Veludo-Vermelho"
"sp2087","Portuguese","Castanha Fedorenta"
"sp2087","Portuguese","Jenipaparana"
"sp2087","Portuguese","Jeniparana"
"sp2087","Portuguese","Mata-Matá Branco"
"sp2088","Portuguese","Goiabinha"
"sp2088","Portuguese","Goiaba-Braba"
"sp2088","Portuguese","Mororó-De-Bode"
"sp2091","Portuguese","Inguiço"
"sp2093","Portuguese","Branquilho, Branquinho, Branquio"
"sp2098","Portuguese","Mato De Oreção"
"sp2098","Portuguese","Valmoura"
"sp2099","Portuguese","Mangaba"
"sp2121","Portuguese","Rabo-De-Raposa, Passa-Prá-Lá"
"sp2122","Portuguese","Picão-De-Tropeiro, Solidonia"
"sp2126","Portuguese","Itaubarana"
"sp2131","Portuguese","Inharé"
"sp2131","Portuguese","Pama"
"sp2131","Portuguese","Pama Branca"
"sp2131","Portuguese","Pama Caucho"
"sp2131","Portuguese","Inharé-Folha-Peluda"
"sp2131","Portuguese","Inharé-Paina"
"sp2140","Portuguese","Malva Do Campo"
"sp2140","Portuguese","Sacarolha"
"sp2140","Portuguese","Sira-Sira"
"sp2140","Portuguese","Tornillo"
"sp2140","Portuguese","Ape Sili"
"sp2143","Portuguese","Amarelinho"
"sp2143","Portuguese","Canela-De-Veado"
"sp2143","Portuguese","Cun-Cun"
"sp2143","Portuguese","Osso-De-Burro"
"sp2144","Portuguese","Grumari"
"sp2144","Portuguese","Gumarim"
"sp2144","Portuguese","Três Folhas"
"sp2147","Portuguese","Arreganha"
"sp2147","Portuguese","Canema"
"sp2157","Portuguese","Seringa Real"
"sp2157","Portuguese","Seringueira"
"sp2160","Portuguese","Banana De Papagaio"
"sp2161","Portuguese","Janaúba"
"sp2161","Portuguese","Tiborna"
"sp2162","Portuguese","Pau De Leite"
"sp2162","Portuguese","Tiborna Do Cerrado"
"sp2163","Portuguese","Sucuuba"
"sp2173","Portuguese","Cinzeiro"
"sp2173","Portuguese","Pau-De-Lixa"
"sp2181","Spanish","Alecrín"
"sp2181","Spanish","Gabetillo"
"sp2181","Spanish","Tasaa Negro"
"sp2181","Portuguese","Alecrim"
"sp2181","Portuguese","Alecrim-De-Campinas"
"sp2181","Spanish","Yvyra Pepe"
"sp2205","Portuguese","Coronel"
"sp2205","Portuguese","Laranjinha"
"sp2205","Portuguese","Lima D'anta"
"sp2205","Portuguese","Paratudo-Vermelho"
"sp2205","Portuguese","Pratudo"
"sp2206","Portuguese","Mundururu."
"sp2207","Portuguese","Mangue-Do-Mato"
"sp2212","Portuguese","Quaresma"
"sp2213","Portuguese","Jacatirão"
"sp2213","Portuguese","Mangue-Bravo"
"sp2213","Portuguese","Mangue-Do-Mato"
"sp2213","Portuguese","Quaresma-Branca"
"sp2222","Portuguese","Assacú"
"sp2222","Portuguese","Assacú-Vermelho"
"sp2222","Portuguese","Assacu-Preto"
"sp2222","Portuguese","Inupupu"
"sp2222","Portuguese","Assacu"
"sp2226","Portuguese","Jatobá"
"sp2227","Portuguese","Jatobá Piloso"
"sp2227","Portuguese","Jatobá Verdadeiro"
"sp2228","Portuguese","Jatobá-Do-Cangaço"
"sp2229","Portuguese","Jatobá"
"sp2235","Portuguese","Jutaí"
"sp2236","Portuguese","Jatobá"
"sp2236","Portuguese","Tamarindo"
"sp2240","Portuguese","Angelim"
"sp2240","Portuguese","Angelim Pedra"
"sp2242","Portuguese","Catinga-De-Bode"
"sp2251","Portuguese","Caúna"
"sp2258","Portuguese","Caúna"
"sp2258","Portuguese","Mate"
"sp2258","Portuguese","Erva-Mate"
"sp2260","Portuguese","Mange Da Serra"
"sp2267","Portuguese","Erva-Mate"
"sp2267","Portuguese","Mate"
"sp2274","Portuguese","Congonha"
"sp2277","Portuguese","Inga"
"sp2277","Portuguese","Inga Ferro"
"sp2277","Portuguese","Inga Vermelha"
"sp2277","Portuguese","Inga"
"sp2277","Portuguese","Ingaí"
"sp2277","Portuguese","Inga Branca"
"sp2277","Portuguese","Inga Xixi"
"sp2278","Portuguese","Ingá Preta"
"sp2280","Portuguese","Ingá Cabeludo"
"sp2280","Portuguese","Ingá Peludo"
"sp2280","Portuguese","Ingá"
"sp2281","Portuguese","Ingá De Pelo"
"sp2282","Portuguese","Ingá Piaba"
"sp2284","Portuguese","Ingá Cabelo"
"sp2285","Portuguese","Inga"
"sp2285","Portuguese","Ingá Branca"
"sp2285","Portuguese","Ingá De Veado"
"sp2285","Portuguese","Ingá Dura"
"sp2285","Portuguese","Ingá Facão"
"sp2285","Portuguese","Ingá Ferro"
"sp2285","Portuguese","Ingá Feijão"
"sp2285","Portuguese","Ingá Fava"
"sp2285","Portuguese","Kwaracua"
"sp2286","Portuguese","Ingá Canela, Ingá De Macaco, Ingá Vermelho"
"sp2286","Portuguese","Ingá Cabeludo"
"sp2286","Portuguese","Ingá De Macaco, Ingá Peludo"
"sp2289","Portuguese","Ingá Preta"
"sp2291","Portuguese","Ingá Feijão"
"sp2291","Portuguese","Ingarana"
"sp2291","Portuguese","Inga Xixica"
"sp2291","Portuguese","Ingá Branca"
"sp2292","Portuguese","Inga De Metro"
"sp2292","Portuguese","Inga Doce"
"sp2292","Portuguese","Inga Macarrao"
"sp2292","Portuguese","Inga Vermelho"
"sp2292","Portuguese","Inga Timbo"
"sp2292","Portuguese","Inga Rabo De Mico"
"sp2293","Portuguese","Ingá Liso"
"sp2295","Portuguese","Inga Miudo"
"sp2296","Portuguese","Inga Pau"
"sp2299","Portuguese","Ingá"
"sp2299","Portuguese","Ingazinho, Ingá Xixica"
"sp2299","Portuguese","Ingá Vermelha, Ingá Pacu"
"sp2301","Portuguese","Ingá"
"sp2301","Portuguese","Ingá Cipó"
"sp2301","Portuguese","Rabo De Mico"
"sp2302","Portuguese","Café Do Mato"
"sp2303","Portuguese","Inga Mirim"
"sp2303","Portuguese","Inga Feijao, Inga Lagarta, Inga Pequeno"
"sp2303","Portuguese","Inga Branco"
"sp2303","Portuguese","Inga Da Praia"
"sp2303","Portuguese","Inga Chichi, Inga Chichica, Inga Cururu"
"sp2303","Portuguese","Ingaí"
"sp2307","Portuguese","Ingá Feijão"
"sp2307","Portuguese","Ingá, Ingá Mirim"
"sp2308","Portuguese","Ingá Da Restinga"
"sp2309","Portuguese","Ingá"
"sp2314","Portuguese","Ingá Preta"
"sp2314","Portuguese","Ingá Veludo"
"sp2316","Portuguese","Folha Grande, Ingá, Ingá Peludo"
"sp2316","Portuguese","Ingá De Pelo"
"sp2318","Portuguese","Ingá Mirim, Ingá Ferro"
"sp2318","Portuguese","Ingá Xixica, Ingá Xixi"
"sp2319","Portuguese","Ingá, Ingá Chata, Ingá De Baixo"
"sp2320","Portuguese","Ingá Ferradura"
"sp2320","Portuguese","Ingá Macaco"
"sp2321","Portuguese","Ingá De Orelha"
"sp2322","Portuguese","Inga Banana, Inga Caixao, Inga Facao"
"sp2322","Portuguese","Inga Banana"
"sp2322","Portuguese","Inga Branco"
"sp2322","Portuguese","Inga De Quatro Quina"
"sp2326","Portuguese","Ingá Fina"
"sp2330","Portuguese","Ingá Verde"
"sp2331","Portuguese","Ingá Bugiu"
"sp2331","Portuguese","Ingá Banana"
"sp2345","Portuguese","Caroba"
"sp2345","Portuguese","Castello Do Cavallo"
"sp2346","Portuguese","Caroba"
"sp2346","Portuguese","Caroba Muuda"
"sp2348","Portuguese","Caroba"
"sp2348","Portuguese","Pará Parai Guazú"
"sp2349","Portuguese","Pará Parai Mi"
"sp2350","Portuguese","Caroba"
"sp2350","Portuguese","Paparauba De Rato"
"sp2351","Portuguese","Caroba"
"sp2351","Portuguese","Carobinha"
"sp2353","Portuguese","Carobo"
"sp2353","Portuguese","Carobo Miuda"
"sp2354","Portuguese","Carabobinho"
"sp2354","Portuguese","Caroba"
"sp2355","Portuguese","Caroba"
"sp2355","Portuguese","Caroba Do Mato"
"sp2357","Portuguese","Caroba"
"sp2359","Portuguese","Carobinha"
"sp2361","Portuguese","Caroba"
"sp2361","Portuguese","Carobinha"
"sp2363","Portuguese","Carobao"
"sp2363","Portuguese","Caroba Do Campo"
"sp2363","Portuguese","Perobinha"
"sp2367","Portuguese","Jaracatiá"
"sp2369","Portuguese","Pinhão Roxo"
"sp2369","Portuguese","'Pião Roxo'"
"sp2371","Portuguese","'Pinhão'"
"sp2372","Portuguese","'Pinhão'"
"sp2374","Portuguese","Cutieira"
"sp2374","Portuguese","Boleira"
"sp2377","Portuguese","Mangerona"
"sp2377","Portuguese","Eupatório"
"sp2377","Portuguese","Mangerona Brava"
"sp2377","Portuguese","Mata-Campo"
"sp2384","Portuguese","Pau-Santo"
"sp2385","Portuguese","Boizinho"
"sp2393","Portuguese","Gordinha"
"sp2396","Portuguese","Pau-Santo"
"sp2398","Portuguese","Pau-Mandioca"
"sp2398","Portuguese","Pequiá-Amarelo"
"sp2399","Portuguese","Caga-Matéria"
"sp2401","Portuguese","Leiteira"
"sp2402","Portuguese","Pau-Santo"
"sp2402","Portuguese","Pau-De-São-José"
"sp2402","Portuguese","Pau-Louro"
"sp2402","Portuguese","Pau-Louro-D'anta"
"sp2405","Portuguese","Pareirinha"
"sp2406","Portuguese","Breu"
"sp2406","Portuguese","Rosa-Do-Campo"
"sp2408","Portuguese","João-Mole"
"sp2408","Portuguese","Pau-De-Leite"
"sp2412","Portuguese","Sabugo"
"sp2416","Portuguese","Fruto-De-Paca"
"sp2418","Portuguese","Surucucu"
"sp2418","Portuguese","Espinheiro-De-Carcará"
"sp2429","Portuguese","Quina-Do-Rio"
"sp2432","Portuguese","Dedaleira-Amarela"
"sp2432","Portuguese","Candeia-De-Caju"
"sp2432","Portuguese","Mangaba-Brava"
"sp2432","Portuguese","Pacari"
"sp2432","Portuguese","Pacari-Do-Mato"
"sp2432","Portuguese","Pacari-Do-Sertão"
"sp2433","Portuguese","Roma"
"sp2433","Portuguese","Piqui-Amarelo"
"sp2433","Portuguese","Loro"
"sp2433","Portuguese","Pau-De-Bicho"
"sp2433","Portuguese","Dedalinho"
"sp2433","Portuguese","Dedaleira-Amarela"
"sp2433","Portuguese","Louro-Da-Serra"
"sp2433","Portuguese","Mangabeira-Brava"
"sp2433","Portuguese","Louro-De-São-Paulo"
"sp2433","Portuguese","Mirindiba-Bagre"
"sp2433","Portuguese","Mirindiba-Rosa"
"sp2434","Portuguese","Mange-Mariso"
"sp2434","Portuguese","Falso-Mangue"
"sp2434","Portuguese","Mangue-Preto"
"sp2434","Portuguese","Mangue-Vermelho"
"sp2434","Portuguese","Tinteiro"
"sp2434","Portuguese","Mangue-Do-Brejo"
"sp2434","Portuguese","Mangue"
"sp2434","Portuguese","Mangue-Amarelo"
"sp2434","Portuguese","Mangue-Branco"
"sp2434","Portuguese","Mangue-De-Sapateiro"
"sp2434","Portuguese","Mangue-Manso"
"sp2444","Portuguese","Pixirica"
"sp2446","Portuguese","Quaresma"
"sp2446","Portuguese","Pexirica"
"sp2450","Portuguese","Jacatirão"
"sp2467","Portuguese","Cambará-Do-Mato"
"sp2467","Portuguese","Pixirica"
"sp2474","Portuguese","Pixirica"
"sp2474","Portuguese","Quaresma"
"sp2480","Portuguese","Ramela-De-Gato"
"sp2487","Portuguese","Jacatirão-Miúdo"
"sp2491","Portuguese","Jarana-Mirim"
"sp2491","Portuguese","Matamatá"
"sp2492","Portuguese","Ibiriba"
"sp2492","Portuguese","Inhaíba"
"sp2492","Portuguese","Inhaíba Branca"
"sp2492","Portuguese","Inhaíba Vermelha"
"sp2492","Portuguese","Sapucai"
"sp2494","Portuguese","Inhaiba E Inhaiba-Gigante"
"sp2494","Portuguese","Jarana"
"sp2495","Portuguese","Castanheira De Sapucaia"
"sp2495","Portuguese","Sapucaia"
"sp2500","Portuguese","Angico-Do-Litoral"
"sp2500","Portuguese","Macanaíba-Do-Nativo"
"sp2502","Portuguese","Amargozinho"
"sp2502","Portuguese","Perobinha"
"sp2503","Portuguese","Leptolóbio"
"sp2503","Portuguese","Perobinha-Do-Campo"
"sp2504","Portuguese","Sobral"
"sp2505","Portuguese","Itauba-Rana"
"sp2505","Portuguese","Tentinho"
"sp2506","Portuguese","Juruna"
"sp2506","Portuguese","Sucupira-Da-Beira-Dâ´Água"
"sp2507","Portuguese","Surucuína"
"sp2507","Portuguese","Puca Yacua"
"sp2519","Portuguese","Macucu Chiador"
"sp2527","Portuguese","Marmelito-Do-Campo"
"sp2534","Portuguese","Pintadinha"
"sp2534","Portuguese","Macucú-Farinha-Seca"
"sp2539","Portuguese","Oiti"
"sp2539","Portuguese","Oitizeiro"
"sp2539","Portuguese","Oiti-Coró"
"sp2546","Portuguese","Louro"
"sp2546","Portuguese","Louro-De-Flor-Amarela"
"sp2547","Portuguese","Folha De Ouro"
"sp2547","Portuguese","Folha Dourada"
"sp2548","Portuguese","Louro-Sabão"
"sp2551","Portuguese","Louro-Aritu"
"sp2551","Portuguese","Louro-Cravo"
"sp2552","Portuguese","Puchuri-Mirim"
"sp2558","Portuguese","Aroeira-Brava"
"sp2561","Portuguese","Embira-De-Sapo"
"sp2561","Portuguese","Envira Piaca"
"sp2568","Portuguese","Chuva De Ouro"
"sp2570","Portuguese","Cruz-De-Malta"
"sp2576","Portuguese","Mutamba"
"sp2576","Portuguese","Mutamba Da Várzea"
"sp2576","Portuguese","Mutamba Mansa"
"sp2576","Portuguese","Mutamba Preta"
"sp2579","Portuguese","Açoita-Cavalo"
"sp2579","Portuguese","Fruta-De-Cavalo"
"sp2582","Portuguese","Banha-De-Galinha"
"sp2582","Portuguese","Carne-D'anta"
"sp2582","Portuguese","Pau-D'anta"
"sp2583","Portuguese","Angelim-Da-Folha-Miuda"
"sp2583","Portuguese","Pau-De-Chapada"
"sp2583","Portuguese","Pau-Moco"
"sp2583","Portuguese","Pau-Pedra"
"sp2584","Portuguese","Carne-D'anta"
"sp2584","Portuguese","Moela-De-Galinha"
"sp2584","Portuguese","Pau-De-Ema"
"sp2584","Portuguese","Pau-Mocó"
"sp2585","Portuguese","Guaissara"
"sp2585","Portuguese","Guajussara"
"sp2585","Portuguese","Pau-Ripa"
"sp2586","Portuguese","Angelim"
"sp2586","Portuguese","Sipipira"
"sp2586","Portuguese","Sucupira"
"sp2606","Portuguese","Taquari"
"sp2607","Portuguese","Canudo-De-Pito"
"sp2607","Portuguese","'Canudeiro'"
"sp2609","Portuguese","'Taquarirana'"
"sp2613","Portuguese","Arranha-Gato"
"sp2613","Portuguese","Esporão"
"sp2615","Portuguese","Jacarandá-Cipó"
"sp2615","Portuguese","Jacarandá-Sangue"
"sp2616","Portuguese","Jacarandá-Bico-De-Pato"
"sp2616","Portuguese","Jacarandá-Trepador"
"sp2617","Portuguese","Jacarandá-Roseira"
"sp2618","Portuguese","Cipó-Bico-De-Andorinha"
"sp2618","Portuguese","Rasga-Beiço"
"sp2619","Portuguese","Angiquinho"
"sp2619","Portuguese","Espinheira-Santa"
"sp2620","Portuguese","Jacarandá-Piranga"
"sp2620","Portuguese","Jacarandá-Rosa"
"sp2622","Portuguese","Jacarandá-Tan"
"sp2623","Portuguese","Jacarandá-De-Espinho"
"sp2624","Portuguese","Jacarandá-Bico-De-Pato"
"sp2624","Portuguese","Jacarandá-De-Espinho"
"sp2625","Portuguese","Jacarandá-Preto"
"sp2625","Portuguese","Jacarandá-Rosa"
"sp2627","Portuguese","Quebracho-Espinhoso"
"sp2627","Portuguese","Sangue-De-Dragão"
"sp2628","Portuguese","Jacarandá-Preto"
"sp2628","Portuguese","Jacarandá-Roxo"
"sp2629","Portuguese","Jacarandá-De-Espinho"
"sp2629","Portuguese","Jacarandá-Vermelho"
"sp2631","Portuguese","Jacarandá-Preto"
"sp2632","Portuguese","Jacarandá-Bico-De-Pato"
"sp2632","Portuguese","Tapa-Tripa"
"sp2634","Portuguese","Bico-De-Juriti"
"sp2635","Portuguese","Jacarandá-Branco"
"sp2635","Portuguese","Sapuvão"
"sp2636","Portuguese","Jacaranda-Tan"
"sp2636","Portuguese","Mucitaíba-Amarela"
"sp2639","Portuguese","Bico-De-Ganso"
"sp2639","Portuguese","Rabo-De-Bugio"
"sp2640","Portuguese","Cipó-Siqueira"
"sp2640","Portuguese","Mata-Pau"
"sp2641","Portuguese","Candeia-Do-Sertão"
"sp2641","Portuguese","Jacarandá-Caviúna"
"sp2641","Portuguese","Pau-Ferro"
"sp2641","Portuguese","Uruvaeiro"
"sp2642","Portuguese","Unha-De-Gato"
"sp2643","Portuguese","Sapuvá"
"sp2643","Portuguese","Sapuvussu"
"sp2643","Portuguese","Farinha-Seca"
"sp2643","Portuguese","Jacarandá-Branco"
"sp2644","Portuguese","Jacarandá-Trepador"
"sp2644","Portuguese","Unha-De-Gato"
"sp2645","Portuguese","Jacarandá-Do-Campo"
"sp2645","Portuguese","Jacarandá-Do-Cerradão"
"sp2645","Portuguese","Jacarandá-Pardo"
"sp2645","Portuguese","Jacarandá-Preto"
"sp2648","Portuguese","Tatajuba"
"sp2662","Portuguese","Timbó-Do-Cerrado"
"sp2662","Portuguese","Tingui"
"sp2672","Portuguese","Mandioca"
"sp2672","Portuguese","Macaxeira"
"sp2672","Portuguese","Aipim"
"sp2684","Portuguese","Maçaranduba"
"sp2688","Portuguese","Maçaranduba Vermelha"
"sp2690","Portuguese","Maçaranduba"
"sp2691","Portuguese","Maçaranduba"
"sp2693","Portuguese","Maçarandubarana"
"sp2697","Portuguese","Botãozinho"
"sp2697","Portuguese","Cabelo De Cotia"
"sp2697","Portuguese","Café Bravo"
"sp2697","Portuguese","Fruto De Jacamin"
"sp2729","Portuguese","Camboatá"
"sp2729","Portuguese","Camboatá-Mirim"
"sp2729","Portuguese","Cubatã-Do-Crista"
"sp2730","Portuguese","Camboatá-Branco"
"sp2730","Portuguese","Camboatá De Cotia"
"sp2730","Portuguese","Pitomba-Rosa"
"sp2730","Portuguese","Zeca-Tatú"
"sp2731","Portuguese","Cuvantã"
"sp2731","Portuguese","Mataiba"
"sp2731","Portuguese","Miguel-Pintado"
"sp2731","Portuguese","Pau-De-Pombo"
"sp2731","Portuguese","Aroeira-Branca"
"sp2731","Portuguese","Camboatá"
"sp2731","Portuguese","Camboatá-Branco"
"sp2731","Portuguese","Craguatã"
"sp2731","Portuguese","Crangoatã"
"sp2731","Portuguese","Crangoatá-Branco"
"sp2733","Portuguese","Brazeiro"
"sp2733","Portuguese","Camboatã"
"sp2733","Portuguese","Canela-De-Negro"
"sp2733","Portuguese","Camboatá-Branco"
"sp2733","Portuguese","Olho-De-Cotia"
"sp2733","Portuguese","Mataiba"
"sp2733","Portuguese","Batabaiba"
"sp2733","South American Indian (Other)","Jatuá-Uba"
"sp2733","South American Indian (Other)","Jatuá-Iba"
"sp2733","South American Indian (Other)","Atou-Aou"
"sp2733","Portuguese","Pau-Da-Digestão"
"sp2734","Portuguese","Pitombeira"
"sp2736","Portuguese","Camboata"
"sp2736","Portuguese","Camboata-De-Folha-Miuda"
"sp2736","Portuguese","Mataíba"
"sp2737","Portuguese","Camboatá"
"sp2737","Portuguese","Camboatá-Amarelo"
"sp2737","Portuguese","Camboatã"
"sp2737","Portuguese","Caxuá-Branco"
"sp2737","Portuguese","Pau-De-Pombo"
"sp2737","Portuguese","Tata-Piririca"
"sp2741","Portuguese","Mataíba"
"sp2745","Portuguese","Camboatá-Açu"
"sp2745","Portuguese","Camboatá-Do-Mato"
"sp2747","Portuguese","Buriti"
"sp2747","Portuguese","Caraná"
"sp2747","Portuguese","Buritirana"
"sp2752","Portuguese","Braúna"
"sp2756","Portuguese","Ameixa-Brava"
"sp2757","Portuguese","Canela-Balão"
"sp2757","Portuguese","Canela-Caju"
"sp2757","Portuguese","Pau-Fernandes"
"sp2774","Portuguese","Taquara"
"sp2775","Portuguese","Taquara"
"sp2776","Portuguese","Taquara"
"sp2777","Portuguese","Taquara"
"sp2778","Portuguese","Taquara"
"sp2779","Portuguese","Taquara"
"sp2780","Portuguese","Taquara"
"sp2782","Portuguese","Taquara"
"sp2783","Portuguese","Taquara"
"sp2784","Portuguese","Taquara"
"sp2785","Portuguese","Taquara"
"sp2786","Portuguese","Taquara"
"sp2787","Portuguese","Taquara"
"sp2790","Portuguese","Pau-Voação"
"sp2790","Portuguese","Redondo"
"sp2791","Portuguese","Carrapateiro"
"sp2791","Portuguese","Chupa-Ferro"
"sp2791","Portuguese","Pitaguará"
"sp2791","Portuguese","Vira-Sarerê"
"sp2792","Portuguese","Arco-De-Pipa"
"sp2792","Portuguese","Caputuna"
"sp2792","Portuguese","Cataguá"
"sp2792","Portuguese","Laranjeira-Do-Mato"
"sp2792","Portuguese","Limoeira-Do-Mato"
"sp2795","Portuguese","Cumbuca"
"sp2795","Portuguese","Cumbuquinha"
"sp2795","Portuguese","Canella-Tapinhoam"
"sp2795","Portuguese","Tapinhoã"
"sp2797","Portuguese","Tapinhoã"
"sp2798","Portuguese","Louro-Apagão-Verdadeiro"
"sp2799","Portuguese","Louro-Itauba"
"sp2799","Portuguese","Louro-Pimenta"
"sp2818","Portuguese","Caiuia"
"sp2906","Portuguese","Maçandarubinha"
"sp2913","Portuguese","Buxixú Canela De Velho"
"sp2930","Portuguese","Seringarana"
"sp2930","Portuguese","Leiteiro-Branco"
"sp2930","Portuguese","Mamoninha"
"sp2934","Portuguese","Bacubicha"
"sp2934","Portuguese","Bacumacha, Bacumixa, Bacumixa-Branca"
"sp2934","Portuguese","Curubixa"
"sp2934","Portuguese","Grumixava"
"sp2936","Portuguese","Catuaba"
"sp2937","Portuguese","Prejuí"
"sp2940","Portuguese","Abiu"
"sp2940","Portuguese","Mulungu"
"sp2940","Portuguese","Rozada-Verde"
"sp2940","Portuguese","Uvinha"
"sp2940","Portuguese","Rosadinha; Rosadinho"
