"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Inga ciliata","Food - human","1","","","","","sp2175","IUCN_Red_List_v.2022-2"
"Inga cylindrica","Other (free text)","17","","","Agroforestry; Shade tree on coffee plantations","","sp2179","IUCN_Red_List_v.2022-2"
"Inga cylindrica","Fuels","7","","","","","sp2179","IUCN_Red_List_v.2022-2"
"Inga cylindrica","Food - animal","2","","","","","sp2179","IUCN_Red_List_v.2022-2"
"Inga cylindrica","Food - human","1","","","","","sp2179","IUCN_Red_List_v.2022-2"
"Inga edulis","Food - human","1","true","false","","true","sp2180","TreeCo_database_v.4.1"
"Inga edulis","Fuels","7","true","false","","false","sp2180","TreeCo_database_v.4.1"
"Inga edulis","Food - animal","2","true","false","","true","sp2180","TreeCo_database_v.4.1"
"Inga heterophylla","Construction or structural materials","9","","","","","sp2187","IUCN_Red_List_v.2022-2"
"Inga heterophylla","Food - human","1","","","","","sp2187","IUCN_Red_List_v.2022-2"
"Inga ingoides","Construction or structural materials","9","","","","","sp2189","IUCN_Red_List_v.2022-2"
"Inga ingoides","Fuels","7","","","","","sp2189","IUCN_Red_List_v.2022-2"
"Inga ingoides","Medicine - human & veterinary","3","","","","","sp2189","IUCN_Red_List_v.2022-2"
"Inga ingoides","Food - animal","2","","","","","sp2189","IUCN_Red_List_v.2022-2"
"Inga ingoides","Food - human","1","","","","","sp2189","IUCN_Red_List_v.2022-2"
"Inga marginata","Fuels","7","","","","true","sp2195","IUCN_Red_List_v.2022-2"
"Inga marginata","Food - human","1","","","","true","sp2195","IUCN_Red_List_v.2022-2"
"Inga marginata","Other (free text)","17","","true","","true","sp2195","IUCN_Red_List_v.2022-2"
"Inga pezizifera","Construction or structural materials","9","true","false","","false","sp2200","TreeCo_database_v.4.1"
"Inga pezizifera","Fuels","7","","","","","sp2200","IUCN_Red_List_v.2022-2"
"Inga rubiginosa","Fuels","7","","","","","sp2204","IUCN_Red_List_v.2022-2"
"Inga rubiginosa","Food - animal","2","","","","","sp2204","IUCN_Red_List_v.2022-2"
"Inga rubiginosa","Food - human","1","","","","","sp2204","IUCN_Red_List_v.2022-2"
"Inga sertulifera","Construction or structural materials","9","","","","","sp2207","IUCN_Red_List_v.2022-2"
"Inga sertulifera","Fuels","7","","","","","sp2207","IUCN_Red_List_v.2022-2"
"Inga sertulifera","Medicine - human & veterinary","3","","","","","sp2207","IUCN_Red_List_v.2022-2"
"Inga sertulifera","Food - animal","2","","","","","sp2207","IUCN_Red_List_v.2022-2"
"Inga sertulifera","Food - human","1","","","","","sp2207","IUCN_Red_List_v.2022-2"
"Inga sessilis","Food - human","1","","","","","sp2208","IUCN_Red_List_v.2022-2"
"Inga sessilis","Other chemicals","6","","","","","sp2208","IUCN_Red_List_v.2022-2"
"Inga sessilis","Other household goods","11","","","","","sp2208","IUCN_Red_List_v.2022-2"
"Inga sessilis","Other (free text)","17","","","restabelecimento de florestas","","sp2208","IUCN_Red_List_v.2022-2"
"Inga sessilis","Fuels","7","","","","","sp2208","IUCN_Red_List_v.2022-2"
"Inga striata","Other (free text)","17","","true","","true","sp2210","IUCN_Red_List_v.2022-2"
"Inga thibaudiana","Medicine - human & veterinary","3","","","","","sp2215","IUCN_Red_List_v.2022-2"
"Inga thibaudiana","Food - human","1","","","","","sp2215","IUCN_Red_List_v.2022-2"
"Inga vera","Fuels","7","true","false","","false","sp2217","TreeCo_database_v.4.1"
"Inga vera","Construction or structural materials","9","true","false","","false","sp2217","TreeCo_database_v.4.1"
"Inga vera","Medicine - human & veterinary","3","true","false","","true","sp2217","TreeCo_database_v.4.1"
"Inga vera","Food - human","1","true","false","","true","sp2217","TreeCo_database_v.4.1"
"Inga vulpina","Food - human","1","false","false","","false","sp2219","IUCN_Red_List_v.2022-2"
"Ixora schottiana","Pets/display animals, horticulture","13","","","","","sp2231","IUCN_Red_List_v.2022-2"
"Jacaranda brasiliana","Pets/display animals, horticulture","13","false","false","","false","sp2234","IUCN_Red_List_v.2022-2"
"Jacaranda caroba","Construction or structural materials","9","false","true","","false","sp2235","TreeCo_database_v.4.1"
"Jacaranda caroba","Construction or structural materials","9","true","false","","false","sp2235","TreeCo_database_v.4.1"
"Jacaranda cuspidifolia","Pets/display animals, horticulture","13","false","true","","true","sp2237","TreeCo_database_v.4.1"
"Jacaranda cuspidifolia","Construction or structural materials","9","true","true","","true","sp2237","TreeCo_database_v.4.1"
"Jacaranda cuspidifolia","Medicine - human & veterinary","3","","","","true","sp2237","IUCN_Red_List_v.2022-2"
"Jacaranda jasminoides","Medicine - human & veterinary","3","","","","true","sp2242","IUCN_Red_List_v.2022-2"
"Jacaranda micrantha","Construction or structural materials","9","true","true","","true","sp2244","TreeCo_database_v.4.1"
"Jacaranda micrantha","Pets/display animals, horticulture","13","","true","","true","sp2244","IUCN_Red_List_v.2022-2"
"Jacaranda micrantha","Medicine - human & veterinary","3","","","","true","sp2244","IUCN_Red_List_v.2022-2"
"Jacaranda puberula","Construction or structural materials","9","true","true","","true","sp2250","TreeCo_database_v.4.1"
"Jacaranda puberula","Pets/display animals, horticulture","13","false","true","","true","sp2250","TreeCo_database_v.4.1"
"Jacaranda puberula","Medicine - human & veterinary","3","false","false","","true","sp2250","IUCN_Red_List_v.2022-2"
"Jacaranda ulei","Pets/display animals, horticulture","13","false","true","","false","sp2254","TreeCo_database_v.4.1"
"Jacaratia spinosa","Food - human","1","false","false","","true","sp2256","IUCN_Red_List_v.2022-2"
"Joannesia princeps","Construction or structural materials","9","false","true","","false","sp2263","TreeCo_database_v.4.1"
"Jodina rhombifolia","Medicine - human & veterinary","3","false","true","","true","sp2264","TreeCo_database_v.4.1"
"Kielmeyera elata","Other chemicals","6","false","false","","false","sp2278","IUCN_Red_List_v.2022-2"
"Kielmeyera neglecta","Other chemicals","6","","","","","sp2288","IUCN_Red_List_v.2022-2"
"Lachesiodendron viridiflorum","Medicine - human & veterinary","3","","","","true","sp2307","IUCN_Red_List_v.2022-2"
"Lachesiodendron viridiflorum","Fuels","7","","","","true","sp2307","IUCN_Red_List_v.2022-2"
"Lafoensia pacari","Medicine - human & veterinary","3","false","true","","true","sp2321","TreeCo_database_v.4.1"
"Laguncularia racemosa","Construction or structural materials","9","","","","true","sp2323","IUCN_Red_List_v.2022-2"
"Laguncularia racemosa","Fuels","7","","","","true","sp2323","IUCN_Red_List_v.2022-2"
"Laguncularia racemosa","Manufacturing chemicals","5","","","","true","sp2323","IUCN_Red_List_v.2022-2"
"Laguncularia racemosa","Medicine - human & veterinary","3","","","","true","sp2323","IUCN_Red_List_v.2022-2"
"Laplacea fruticosa","Construction or structural materials","9","true","true","","true","sp2330","IUCN_Red_List_v.2022-2"
"Laplacea fruticosa","Poisons","4","","","","true","sp2330","IUCN_Red_List_v.2022-2"
"Laplacea fruticosa","Medicine - human & veterinary","3","","","","true","sp2330","IUCN_Red_List_v.2022-2"
"Lecythis lanceolata","Construction or structural materials","9","","","","true","sp2378","IUCN_Red_List_v.2022-2"
"Lecythis lanceolata","Poisons","4","","","","true","sp2378","IUCN_Red_List_v.2022-2"
"Lecythis lanceolata","Food - human","1","","","","true","sp2378","IUCN_Red_List_v.2022-2"
"Lecythis lanceolata","Other household goods","11","","","","true","sp2378","IUCN_Red_List_v.2022-2"
"Lecythis lurida","Construction or structural materials","9","false","true","","true","sp2379","TreeCo_database_v.4.1"
"Lecythis lurida","Construction or structural materials","9","true","true","","true","sp2379","TreeCo_database_v.4.1"
"Lecythis lurida","Other household goods","11","","true","","true","sp2379","IUCN_Red_List_v.2022-2"
"Lecythis pisonis","Construction or structural materials","9","false","true","","false","sp2380","TreeCo_database_v.4.1"
"Lecythis pisonis","Construction or structural materials","9","false","true","","false","sp2380","TreeCo_database_v.4.1"
"Libidibia ferrea","Pets/display animals, horticulture","13","false","true","","false","sp2404","TreeCo_database_v.4.1"
"Libidibia ferrea","Pets/display animals, horticulture","13","false","false","","false","sp2404","TreeCo_database_v.4.1"
"Libidibia ferrea","Food - animal","2","false","true","","true","sp2404","TreeCo_database_v.4.1"
"Libidibia ferrea","Construction or structural materials","9","true","false","","false","sp2404","TreeCo_database_v.4.1"
"Libidibia ferrea","Construction or structural materials","9","false","false","","false","sp2404","TreeCo_database_v.4.1"
"Libidibia ferrea","Medicine - human & veterinary","3","","","","","sp2404","IUCN_Red_List_v.2022-2"
"Licania hypoleuca","Construction or structural materials","9","true","true","","true","sp2414","TreeCo_database_v.4.1"
"Licania hypoleuca","Other household goods","11","true","true","","true","sp2414","IUCN_Red_List_v.2022-2"
"Licaria chrysophylla","Construction or structural materials","9","false","true","","false","sp2430","TreeCo_database_v.4.1"
"Lophanthera lactescens","Other (free text)","17","","","paisagismo e arborização urbana","","sp2448","IUCN_Red_List_v.2022-2"
"Lophanthera lactescens","Pets/display animals, horticulture","13","","","","","sp2448","IUCN_Red_List_v.2022-2"
"Luehea divaricata","Construction or structural materials","9","true","true","","true","sp2457","TreeCo_database_v.4.1"
"Luehea divaricata","Medicine - human & veterinary","3","true","true","","true","sp2457","IUCN_Red_List_v.2022-2"
"Luehea divaricata","Pets/display animals, horticulture","13","true","true","","true","sp2457","IUCN_Red_List_v.2022-2"
"Luehea divaricata","Other household goods","11","true","true","","true","sp2457","IUCN_Red_List_v.2022-2"
"Luehea divaricata","Fuels","7","","true","","true","sp2457","IUCN_Red_List_v.2022-2"
"Luetzelburgia auriculata","Food - human","1","false","false","","false","sp2463","IUCN_Red_List_v.2022-2"
"Luetzelburgia auriculata","Other chemicals","6","false","false","","false","sp2463","IUCN_Red_List_v.2022-2"
"Luetzelburgia auriculata","Pets/display animals, horticulture","13","false","false","","false","sp2463","IUCN_Red_List_v.2022-2"
"Mabea angustifolia","Medicine - human & veterinary","3","","","","","sp2483","IUCN_Red_List_v.2022-2"
"Machaerium fulvovenosum","Construction or structural materials","9","","true","","true","sp2499","IUCN_Red_List_v.2022-2"
"Machaerium fulvovenosum","Other household goods","11","","true","","true","sp2499","IUCN_Red_List_v.2022-2"
"Machaerium hirtum","Other household goods","11","","","","true","sp2501","IUCN_Red_List_v.2022-2"
"Machaerium hirtum","Medicine - human & veterinary","3","","","","true","sp2501","IUCN_Red_List_v.2022-2"
"Machaerium hirtum","Fuels","7","","","","true","sp2501","IUCN_Red_List_v.2022-2"
"Machaerium hirtum","Construction or structural materials","9","","","","true","sp2501","IUCN_Red_List_v.2022-2"
"Machaerium incorruptibile","Construction or structural materials","9","","","","","sp2502","IUCN_Red_List_v.2022-2"
"Machaerium incorruptibile","Other household goods","11","","","","","sp2502","IUCN_Red_List_v.2022-2"
"Machaerium pedicellatum","Other household goods","11","","","","","sp2513","IUCN_Red_List_v.2022-2"
"Machaerium pedicellatum","Construction or structural materials","9","","","","","sp2513","IUCN_Red_List_v.2022-2"
"Machaerium scleroxylon","Construction or structural materials","9","true","true","","true","sp2518","TreeCo_database_v.4.1"
"Machaerium scleroxylon","Fuels","7","","","","true","sp2518","IUCN_Red_List_v.2022-2"
"Machaerium villosum","Construction or structural materials","9","true","false","","false","sp2522","TreeCo_database_v.4.1"
"Maclura tinctoria","Construction or structural materials","9","true","true","","true","sp2525","TreeCo_database_v.4.1"
"Maclura tinctoria","Construction or structural materials","9","true","true","","true","sp2525","TreeCo_database_v.4.1"
"Maclura tinctoria","Other chemicals","6","","","","","sp2525","IUCN_Red_List_v.2022-2"
"Maclura tinctoria","Food - human","1","","","","","sp2525","IUCN_Red_List_v.2022-2"
"Macrolobium latifolium","Medicine - human & veterinary","3","false","false","","false","sp2530","IUCN_Red_List_v.2022-2"
"Macrolobium latifolium","Handicrafts, jewellery, etc.","12","false","false","","false","sp2530","IUCN_Red_List_v.2022-2"
"Macrolobium latifolium","Other (free text)","17","false","false","","false","sp2530","IUCN_Red_List_v.2022-2"
"Magnolia ovata","Construction or structural materials","9","false","true","","false","sp2538","TreeCo_database_v.4.1"
"Magnolia ovata","Medicine - human & veterinary","3","","","","true","sp2538","IUCN_Red_List_v.2022-2"
"Magonia pubescens","Construction or structural materials","9","","","","true","sp2539","IUCN_Red_List_v.2022-2"
"Magonia pubescens","Fuels","7","","","","true","sp2539","IUCN_Red_List_v.2022-2"
"Magonia pubescens","Poisons","4","","","","true","sp2539","IUCN_Red_List_v.2022-2"
"Magonia pubescens","Medicine - human & veterinary","3","","","","true","sp2539","IUCN_Red_List_v.2022-2"
"Magonia pubescens","Pets/display animals, horticulture","13","","","","true","sp2539","IUCN_Red_List_v.2022-2"
"Malouetia cestroides","Other household goods","11","","","","true","sp2542","IUCN_Red_List_v.2022-2"
"Malouetia cestroides","Other (free text)","17","","true","Uma espécie pioneira natural, pode ser usada em esquemas de plantio, tolerante a uma ampla gama de solos e de inundação periódica do solo, pode ser usada em esquemas de plantio para restauração de matas nativas (Tropical Plants Database 2021).","","sp2542","IUCN_Red_List_v.2022-2"
"Manihot anomala","Other (free text)","17","true","true","gene donor for crop improvement","","sp2544","IUCN_Red_List_v.2022-2"
"Manihot anomala","Other chemicals","6","","","","true","sp2544","IUCN_Red_List_v.2022-2"
"Manihot anomala","Research","14","true","true","","","sp2544","IUCN_Red_List_v.2022-2"
"Manihot caerulescens","Food - animal","2","false","true","","true","sp2546","TreeCo_database_v.4.1"
"Manihot caerulescens","Other (free text)","17","true","true","gene donor","true","sp2546","IUCN_Red_List_v.2022-2"
"Manihot caerulescens","Fibre","8","","","","","sp2546","IUCN_Red_List_v.2022-2"
"Manihot carthagenensis","Poisons","4","false","false","","false","sp2547","TreeCo_database_v.4.1"
"Manihot carthagenensis","Manufacturing chemicals","5","false","false","","false","sp2547","TreeCo_database_v.4.1"
"Manihot carthagenensis","Food - animal","2","false","true","","true","sp2547","TreeCo_database_v.4.1"
"Manihot carthagenensis","Other (free text)","17","true","true","gene donor for crop improvement","","sp2547","IUCN_Red_List_v.2022-2"
"Manihot carthagenensis","Pets/display animals, horticulture","13","","true","","","sp2547","IUCN_Red_List_v.2022-2"
"Manihot carthagenensis","Research","14","true","true","","","sp2547","IUCN_Red_List_v.2022-2"
"Manihot dichotoma","Food - animal","2","false","true","","true","sp2548","TreeCo_database_v.4.1"
"Manihot esculenta","Food - human","1","false","false","","true","sp2550","TreeCo_database_v.4.1"
"Manihot esculenta","Food - animal","2","false","false","","true","sp2550","TreeCo_database_v.4.1"
"Manihot esculenta","Food - human","1","false","false","","true","sp2550","TreeCo_database_v.4.1"
"Manihot glaziovii","Manufacturing chemicals","5","true","false","","false","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Medicine - human & veterinary","3","true","false","","true","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Other chemicals","6","true","false","","false","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Pets/display animals, horticulture","13","true","false","","false","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Food - animal","2","true","false","","true","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Construction or structural materials","9","true","false","","false","sp2551","TreeCo_database_v.4.1"
"Manihot glaziovii","Food - human","1","true","false","","true","sp2551","TreeCo_database_v.4.1"
"Manihot pilosa","Other (free text)","17","true","true","gene donor","true","sp2558","IUCN_Red_List_v.2022-2"
"Manihot tripartita","Other (free text)","17","true","true","gene donor","true","sp2560","IUCN_Red_List_v.2022-2"
"Manilkara bidentata","Construction or structural materials","9","false","true","","true","sp2561","TreeCo_database_v.4.1"
"Manilkara bidentata","Construction or structural materials","9","true","false","","true","sp2561","TreeCo_database_v.4.1"
"Manilkara bidentata","Construction or structural materials","9","false","false","","true","sp2561","TreeCo_database_v.4.1"
"Manilkara bidentata","Construction or structural materials","9","false","true","","true","sp2561","TreeCo_database_v.4.1"
"Manilkara bidentata","Manufacturing chemicals","5","false","false","","false","sp2561","TreeCo_database_v.4.1"
"Manilkara bidentata","Medicine - human & veterinary","3","","","","true","sp2561","IUCN_Red_List_v.2022-2"
"Manilkara bidentata","Other chemicals","6","true","true","","true","sp2561","IUCN_Red_List_v.2022-2"
"Manilkara dardanoi","Construction or structural materials","9","","","","","sp2562","IUCN_Red_List_v.2022-2"
"Manilkara dardanoi","Manufacturing chemicals","5","","","","","sp2562","IUCN_Red_List_v.2022-2"
"Manilkara elata","Construction or structural materials","9","false","true","","false","sp2564","TreeCo_database_v.4.1"
"Manilkara elata","Construction or structural materials","9","false","true","","false","sp2564","TreeCo_database_v.4.1"
"Manilkara elata","Construction or structural materials","9","true","false","","false","sp2564","TreeCo_database_v.4.1"
"Martiodendron mediterraneum","Construction or structural materials","9","false","false","","false","sp2580","IUCN_Red_List_v.2022-2"
"Mauritia flexuosa","Fibre","8","false","true","","false","sp2599","TreeCo_database_v.4.1"
"Mauritia flexuosa","Pets/display animals, horticulture","13","false","true","","false","sp2599","TreeCo_database_v.4.1"
"Mauritia flexuosa","Food - human","1","false","true","","true","sp2599","TreeCo_database_v.4.1"
"Melanopsidium nigrum","Medicine - human & veterinary","3","true","false","","true","sp2603","TreeCo_database_v.4.1"
"Melanopsidium nigrum","Food - human","1","true","false","","true","sp2603","TreeCo_database_v.4.1"
"Melanoxylon brauna","Construction or structural materials","9","true","false","","false","sp2604","TreeCo_database_v.4.1"
"Melanoxylon brauna","Construction or structural materials","9","false","true","","false","sp2604","TreeCo_database_v.4.1"
"Metternichia principis","Pets/display animals, horticulture","13","","true","","","sp2631","IUCN_Red_List_v.2022-2"
"Metternichia principis","Fuels","7","","","","true","sp2631","IUCN_Red_List_v.2022-2"
"Metternichia principis","Other household goods","11","","true","","true","sp2631","IUCN_Red_List_v.2022-2"
"Metternichia principis","Other (free text)","17","","true","pode ser usada como uma espécie pioneira na restauração de matas nativas","","sp2631","IUCN_Red_List_v.2022-2"
"Mezilaurus navalium","Construction or structural materials","9","true","false","","false","sp2634","TreeCo_database_v.4.1"
"Mezilaurus synandra","Construction or structural materials","9","","true","","true","sp2636","IUCN_Red_List_v.2022-2"
"Miconia cinnamomifolia","Construction or structural materials","9","false","true","","false","sp2660","TreeCo_database_v.4.1"
"Miconia cubatanensis","Construction or structural materials","9","false","false","","false","sp2664","IUCN_Red_List_v.2022-2"
"Miconia urophylla","Construction or structural materials","9","false","false","","false","sp2745","IUCN_Red_List_v.2022-2"
"Micranthocereus purpureus","Food - human","1","","","","true","sp2750","IUCN_Red_List_v.2022-2"
"Microdesmia rigida","Other chemicals","6","false","true","","false","sp2751","TreeCo_database_v.4.1"
"Microdesmia rigida","Pets/display animals, horticulture","13","","","","","sp2751","IUCN_Red_List_v.2022-2"
"Microdesmia rigida","Construction or structural materials","9","","","","","sp2751","IUCN_Red_List_v.2022-2"
"Microdesmia rigida","Medicine - human & veterinary","3","","","","","sp2751","IUCN_Red_List_v.2022-2"
"Microdesmia rigida","Fuels","7","","","","","sp2751","IUCN_Red_List_v.2022-2"
"Micropholis guyanensis","Construction or structural materials","9","false","true","","true","sp2756","TreeCo_database_v.4.1"
"Micropholis guyanensis","Construction or structural materials","9","true","true","","true","sp2756","TreeCo_database_v.4.1"
"Micropholis guyanensis","Other chemicals","6","","true","","true","sp2756","IUCN_Red_List_v.2022-2"
"Micropholis guyanensis","Handicrafts, jewellery, etc.","12","","true","","true","sp2756","IUCN_Red_List_v.2022-2"
"Micropholis guyanensis","Other household goods","11","","true","","true","sp2756","IUCN_Red_List_v.2022-2"
"Micropholis guyanensis","Food - human","1","","true","","true","sp2756","IUCN_Red_List_v.2022-2"
"Micropholis venulosa","Construction or structural materials","9","true","true","","true","sp2758","TreeCo_database_v.4.1"
"Micropholis venulosa","Construction or structural materials","9","true","true","","true","sp2758","TreeCo_database_v.4.1"
"Micropholis venulosa","Food - human","1","","","","","sp2758","IUCN_Red_List_v.2022-2"
"Mimosa laticifera","Construction or structural materials","9","false","false","","false","sp2772","IUCN_Red_List_v.2022-2"
"Mimosa laticifera","Fuels","7","false","false","","false","sp2772","IUCN_Red_List_v.2022-2"
"Mimosa pigra","Fuels","7","true","false","","false","sp2779","TreeCo_database_v.4.1"
"Mimosa pigra","Medicine - human & veterinary","3","true","false","","true","sp2779","TreeCo_database_v.4.1"
"Mimosa scabrella","Pets/display animals, horticulture","13","true","false","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Construction or structural materials","9","true","false","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Fibre","8","true","false","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Fuels","7","true","false","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Construction or structural materials","9","false","true","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Construction or structural materials","9","false","true","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Medicine - human & veterinary","3","false","true","","true","sp2785","TreeCo_database_v.4.1"
"Mimosa scabrella","Construction or structural materials","9","true","false","","false","sp2785","TreeCo_database_v.4.1"
"Mimosa tenuiflora","Food - animal","2","false","true","","true","sp2791","TreeCo_database_v.4.1"
"Moldenhawera blanchetiana","Construction or structural materials","9","false","false","","false","sp2794","IUCN_Red_List_v.2022-2"
"Moldenhawera blanchetiana","Pets/display animals, horticulture","13","false","false","","false","sp2794","IUCN_Red_List_v.2022-2"
"Moldenhawera floribunda","Construction or structural materials","9","","","","","sp2796","IUCN_Red_List_v.2022-2"
"Moldenhawera floribunda","Other household goods","11","","","","","sp2796","IUCN_Red_List_v.2022-2"
"Moldenhawera nutans","Other chemicals","6","false","false","","false","sp2800","IUCN_Red_List_v.2022-2"
"Monteverdia rigida","Construction or structural materials","9","false","true","","false","sp2861","TreeCo_database_v.4.1"
"Monteverdia rigida","Fuels","7","","","","","sp2861","IUCN_Red_List_v.2022-2"
"Monteverdia rigida","Medicine - human & veterinary","3","","","","","sp2861","IUCN_Red_List_v.2022-2"
"Monteverdia rigida","Other household goods","11","","","","","sp2861","IUCN_Red_List_v.2022-2"
"Moquilea salzmannii","Handicrafts, jewellery, etc.","12","","","","","sp2865","IUCN_Red_List_v.2022-2"
"Moquilea salzmannii","Food - human","1","","","","true","sp2865","IUCN_Red_List_v.2022-2"
"Moquilea salzmannii","Construction or structural materials","9","","","","","sp2865","IUCN_Red_List_v.2022-2"
"Mouriri glazioviana","Food - human","1","","","","true","sp2886","IUCN_Red_List_v.2022-2"
"Mouriri glazioviana","Fuels","7","","","","true","sp2886","IUCN_Red_List_v.2022-2"
"Mouriri glazioviana","Construction or structural materials","9","","true","","true","sp2886","IUCN_Red_List_v.2022-2"
"Mouriri pusa","Pets/display animals, horticulture","13","false","false","","false","sp2889","IUCN_Red_List_v.2022-2"
"Mouriri pusa","Fuels","7","false","false","","false","sp2889","IUCN_Red_List_v.2022-2"
"Mouriri pusa","Medicine - human & veterinary","3","false","false","","false","sp2889","IUCN_Red_List_v.2022-2"
"Mouriri pusa","Food - human","1","false","false","","false","sp2889","IUCN_Red_List_v.2022-2"
"Muellera campestris","Construction or structural materials","9","true","false","","false","sp2892","TreeCo_database_v.4.1"
"Myrcia aethusa","Food - human","1","","","","true","sp2935","IUCN_Red_List_v.2022-2"
"Myrcia aethusa","Fuels","7","","","","true","sp2935","IUCN_Red_List_v.2022-2"
"Myrcia aethusa","Construction or structural materials","9","","","","true","sp2935","IUCN_Red_List_v.2022-2"
"Myrcia amazonica","Medicine - human & veterinary","3","","true","","true","sp2937","IUCN_Red_List_v.2022-2"
"Myrcia bracteata","Construction or structural materials","9","","","","true","sp2949","IUCN_Red_List_v.2022-2"
"Myrcia bracteata","Medicine - human & veterinary","3","","","","true","sp2949","IUCN_Red_List_v.2022-2"
"Myrcia bracteata","Food - animal","2","","","","true","sp2949","IUCN_Red_List_v.2022-2"
"Myrcia carioca","Food - human","1","","","","true","sp2953","IUCN_Red_List_v.2022-2"
"Myrcia carioca","Medicine - human & veterinary","3","","","","true","sp2953","IUCN_Red_List_v.2022-2"
"Myrcia cuprea","Food - human","1","","","","true","sp2971","IUCN_Red_List_v.2022-2"
"Myrcia ferruginosa","Construction or structural materials","9","","","","true","sp2991","IUCN_Red_List_v.2022-2"
"Myrcia ferruginosa","Fuels","7","","","","true","sp2991","IUCN_Red_List_v.2022-2"
"Myrcia glabra","Pets/display animals, horticulture","13","","true","","true","sp2999","IUCN_Red_List_v.2022-2"
"Myrcia glabra","Construction or structural materials","9","","","","true","sp2999","IUCN_Red_List_v.2022-2"
"Myrcia glabra","Fuels","7","","","","true","sp2999","IUCN_Red_List_v.2022-2"
"Myrcia glabra","Establishing ex-situ production *","16","","","","true","sp2999","IUCN_Red_List_v.2022-2"
"Myrcia glomerata","Medicine - human & veterinary","3","","","","","sp3001","IUCN_Red_List_v.2022-2"
"Myrcia glomerata","Fuels","7","","","","","sp3001","IUCN_Red_List_v.2022-2"
"Myrcia glomerata","Construction or structural materials","9","","","","","sp3001","IUCN_Red_List_v.2022-2"
"Myrcia guianensis","Medicine - human & veterinary","3","","","","true","sp3005","IUCN_Red_List_v.2022-2"
"Myrcia hirtiflora","Research","14","","true","","","sp3011","IUCN_Red_List_v.2022-2"
"Myrcia inaequiloba","Construction or structural materials","9","","","","","sp3013","IUCN_Red_List_v.2022-2"
"Myrcia insularis","Construction or structural materials","9","","","","true","sp3016","IUCN_Red_List_v.2022-2"
"Myrcia multiflora","Medicine - human & veterinary","3","","true","","true","sp3045","IUCN_Red_List_v.2022-2"
"Myrcia neuwiedeana","Food - animal","2","","","","","sp3065","IUCN_Red_List_v.2022-2"
"Myrcia obovata","Fuels","7","","","","true","sp3068","IUCN_Red_List_v.2022-2"
"Myrcia obovata","Pets/display animals, horticulture","13","","","","true","sp3068","IUCN_Red_List_v.2022-2"
"Myrcia obovata","Other household goods","11","","","","true","sp3068","IUCN_Red_List_v.2022-2"
"Myrcia obversa","Food - animal","2","","true","","","sp3069","IUCN_Red_List_v.2022-2"
"Myrcia pyrifolia","Construction or structural materials","9","","","","true","sp3089","IUCN_Red_List_v.2022-2"
"Myrcia racemosa","Construction or structural materials","9","","","","true","sp3090","IUCN_Red_List_v.2022-2"
"Myrcia selloi","Food - human","1","","","","true","sp3110","IUCN_Red_List_v.2022-2"
"Myrcia selloi","Pets/display animals, horticulture","13","","true","","true","sp3110","IUCN_Red_List_v.2022-2"
"Myrcia selloi","Fuels","7","","","","true","sp3110","IUCN_Red_List_v.2022-2"
"Myrcia selloi","Construction or structural materials","9","","","","true","sp3110","IUCN_Red_List_v.2022-2"
"Myrcia splendens","Construction or structural materials","9","","","","true","sp3116","IUCN_Red_List_v.2022-2"
"Myrcia splendens","Fuels","7","","","","true","sp3116","IUCN_Red_List_v.2022-2"
"Myrcia splendens","Medicine - human & veterinary","3","","","","","sp3116","IUCN_Red_List_v.2022-2"
"Myrcia strigipes","Medicine - human & veterinary","3","","","","true","sp3121","IUCN_Red_List_v.2022-2"
"Myrcia tricona","Research","14","true","true","","","sp3144","IUCN_Red_List_v.2022-2"
"Myrcia variabilis","Medicine - human & veterinary","3","","","","true","sp3150","IUCN_Red_List_v.2022-2"
"Myrcianthes fragrans","Medicine - human & veterinary","3","false","false","","true","sp3160","TreeCo_database_v.4.1"
"Myrcianthes fragrans","Construction or structural materials","9","","","","true","sp3160","IUCN_Red_List_v.2022-2"
"Myrcianthes fragrans","Other household goods","11","","","","true","sp3160","IUCN_Red_List_v.2022-2"
"Myrcianthes pungens","Construction or structural materials","9","true","false","","false","sp3162","TreeCo_database_v.4.1"
"Myrciaria disticha","Food - human","1","false","false","","false","sp3166","IUCN_Red_List_v.2022-2"
"Myrciaria disticha","Fuels","7","false","false","","false","sp3166","IUCN_Red_List_v.2022-2"
