"internal_taxon_id","language","name","primary","source.info"
"sp2486","Portuguese","'Taquarirana'","false","Brazilian_Flora_Online_v.393.285"
"sp2486","Portuguese","Taquari","false","Brazilian_Flora_Online_v.393.285"
"sp2486","Portuguese","Seringai","false","Brazilian_Flora_Online_v.393.285"
"sp2486","Portuguese","Seringuinha","false","Brazilian_Flora_Online_v.393.285"
"sp2486","Portuguese","Pao De Canudo","false","Brazilian_Flora_Online_v.393.285"
"sp2486","Portuguese","Taquari Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2487","Portuguese","Momoninha","false","Brazilian_Flora_Online_v.393.285"
"sp2487","Portuguese","Taquarirana","false","Brazilian_Flora_Online_v.393.285"
"sp2487","Portuguese","Taquari","false","Brazilian_Flora_Online_v.393.285"
"sp2490","Portuguese","Arranha-Gato","false","Brazilian_Flora_Online_v.393.285"
"sp2490","Portuguese","Esporão","false","Brazilian_Flora_Online_v.393.285"
"sp2492","Portuguese","Jacarandá-Cipó","false","Brazilian_Flora_Online_v.393.285"
"sp2492","Portuguese","Jacarandá-Sangue","false","Brazilian_Flora_Online_v.393.285"
"sp2493","Portuguese","Jacarandá-Bico-De-Pato","false","Brazilian_Flora_Online_v.393.285"
"sp2493","Portuguese","Jacarandá-Trepador","false","Brazilian_Flora_Online_v.393.285"
"sp2494","Portuguese","Jacarandá-Roseira","false","Brazilian_Flora_Online_v.393.285"
"sp2495","Portuguese","Cipó-Bico-De-Andorinha","false","Brazilian_Flora_Online_v.393.285"
"sp2495","Portuguese","Rasga-Beiço","false","Brazilian_Flora_Online_v.393.285"
"sp2496","Portuguese","Angiquinho","false","Brazilian_Flora_Online_v.393.285"
"sp2496","Portuguese","Espinheira-Santa","false","Brazilian_Flora_Online_v.393.285"
"sp2497","Portuguese","Jacarandá-Piranga","false","Brazilian_Flora_Online_v.393.285"
"sp2497","Portuguese","Jacarandá-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp2499","Portuguese","Jacarandá-Tan","false","Brazilian_Flora_Online_v.393.285"
"sp2499","Portuguese","Jacarandá","false","IUCN_Red_List_v.2022-2"
"sp2500","Portuguese","Jacarandá-De-Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp2501","Portuguese","Jacarandá-Bico-De-Pato","false","Brazilian_Flora_Online_v.393.285"
"sp2501","Portuguese","Jacarandá-De-Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp2501","Spanish; Castilian","Tureque","false","IUCN_Red_List_v.2022-2"
"sp2502","Portuguese","Jacarandá-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp2502","Portuguese","Jacarandá-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp2504","Portuguese","Quebracho-Espinhoso","false","Brazilian_Flora_Online_v.393.285"
"sp2504","Portuguese","Sangue-De-Dragão","false","Brazilian_Flora_Online_v.393.285"
"sp2505","Portuguese","Jacarandá-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp2505","Portuguese","Jacarandá-Roxo","false","Brazilian_Flora_Online_v.393.285"
"sp2506","Portuguese","Jacarandá-De-Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp2506","Portuguese","Jacarandá-Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp2508","Portuguese","Jacarandá-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp2509","Portuguese","Jacarandá-Bico-De-Pato","false","Brazilian_Flora_Online_v.393.285"
"sp2509","Portuguese","Tapa-Tripa","false","Brazilian_Flora_Online_v.393.285"
"sp2511","Portuguese","Bico-De-Juriti","false","Brazilian_Flora_Online_v.393.285"
"sp2512","Portuguese","Jacarandá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2512","Portuguese","Sapuvão","false","Brazilian_Flora_Online_v.393.285"
"sp2513","Portuguese","Jacarandá-Tan","false","Brazilian_Flora_Online_v.393.285"
"sp2513","Portuguese","Mucitaíba-Amarela","false","Brazilian_Flora_Online_v.393.285"
"sp2516","Portuguese","Bico-De-Ganso","false","Brazilian_Flora_Online_v.393.285"
"sp2516","Portuguese","Rabo-De-Bugio","false","Brazilian_Flora_Online_v.393.285"
"sp2517","Portuguese","Cipó-Siqueira","false","Brazilian_Flora_Online_v.393.285"
"sp2517","Portuguese","Mata-Pau","false","Brazilian_Flora_Online_v.393.285"
"sp2518","Portuguese","Candeia-Do-Sertão","false","Brazilian_Flora_Online_v.393.285"
"sp2518","Portuguese","Jacarandá-Caviúna","false","Brazilian_Flora_Online_v.393.285"
"sp2518","Portuguese","Pau-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp2518","Portuguese","Uruvaeiro","false","Brazilian_Flora_Online_v.393.285"
"sp2519","Portuguese","Unha-De-Gato","false","Brazilian_Flora_Online_v.393.285"
"sp2520","Portuguese","Sapuvá","false","Brazilian_Flora_Online_v.393.285"
"sp2520","Portuguese","Sapuvussu","false","Brazilian_Flora_Online_v.393.285"
"sp2520","Portuguese","Farinha-Seca","false","Brazilian_Flora_Online_v.393.285"
"sp2520","Portuguese","Jacarandá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2521","Portuguese","Jacarandá-Trepador","false","Brazilian_Flora_Online_v.393.285"
"sp2521","Portuguese","Unha-De-Gato","false","Brazilian_Flora_Online_v.393.285"
"sp2522","Portuguese","Jacarandá-Do-Campo","false","Brazilian_Flora_Online_v.393.285"
"sp2522","Portuguese","Jacarandá-Do-Cerradão","false","Brazilian_Flora_Online_v.393.285"
"sp2522","Portuguese","Jacarandá-Pardo","false","Brazilian_Flora_Online_v.393.285"
"sp2522","Portuguese","Jacarandá-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp2522","Spanish; Castilian","Jacarandá-do-cerrado","false","IUCN_Red_List_v.2022-2"
"sp2522","Spanish; Castilian","Jacarandá-paulista","false","IUCN_Red_List_v.2022-2"
"sp2522","Spanish; Castilian","Jacarandá-pedra","false","IUCN_Red_List_v.2022-2"
"sp2524","Portuguese","Tataíba","false","IUCN_Red_List_v.2022-2"
"sp2525","Portuguese","Tatajuba","false","Brazilian_Flora_Online_v.393.285"
"sp2525","English","Old Fustic","false","IUCN_Red_List_v.2022-2"
"sp2530","Portuguese","Corumbá","false","IUCN_Red_List_v.2022-2"
"sp2530","Portuguese","Cumumbá","false","IUCN_Red_List_v.2022-2"
"sp2530","Portuguese","Óleo-comumbá","false","IUCN_Red_List_v.2022-2"
"sp2530","Portuguese","Pau-óleo-comumbá","false","IUCN_Red_List_v.2022-2"
"sp2530","Portuguese","Óleo-corumbá","false","IUCN_Red_List_v.2022-2"
"sp2538","Portuguese","Pinha-Do-Brejo","false","Brazilian_Flora_Online_v.393.285"
"sp2538","Portuguese","Fruta-De-Pau","false","Brazilian_Flora_Online_v.393.285"
"sp2538","Portuguese","Baguaçu","false","Brazilian_Flora_Online_v.393.285"
"sp2538","Portuguese","Bicuibaçu","false","Brazilian_Flora_Online_v.393.285"
"sp2539","Portuguese","Timbó-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp2539","Portuguese","Tingui","false","Brazilian_Flora_Online_v.393.285"
"sp2539","Spanish; Castilian","Barbasco","false","IUCN_Red_List_v.2022-2"
"sp2539","Spanish; Castilian","Tarípónsh","false","IUCN_Red_List_v.2022-2"
"sp2539","Portuguese","Timbo","false","IUCN_Red_List_v.2022-2"
"sp2539","Spanish; Castilian","Tutumillo","false","IUCN_Red_List_v.2022-2"
"sp2539","Portuguese","timbó","false","IUCN_Red_List_v.2022-2"
"sp2548","English","Jequie Rubber Tree","false","IUCN_Red_List_v.2022-2"
"sp2548","Portuguese","Maniçoba do Jequié","false","IUCN_Red_List_v.2022-2"
"sp2548","English","Manicoba Rubber","false","IUCN_Red_List_v.2022-2"
"sp2550","Portuguese","Mandioca","false","Brazilian_Flora_Online_v.393.285"
"sp2550","Portuguese","Macaxeira","false","Brazilian_Flora_Online_v.393.285"
"sp2550","Portuguese","Aipim","false","Brazilian_Flora_Online_v.393.285"
"sp2562","Portuguese","Maçaranduba","false","Brazilian_Flora_Online_v.393.285"
"sp2566","Portuguese","Maçaranduba Vermelha","false","Brazilian_Flora_Online_v.393.285"
"sp2568","Portuguese","Maçaranduba","false","Brazilian_Flora_Online_v.393.285"
"sp2569","Portuguese","Maçaranduba","false","Brazilian_Flora_Online_v.393.285"
"sp2570","Portuguese","Maçaranduba","false","Brazilian_Flora_Online_v.393.285"
"sp2571","Portuguese","Maçarandubarana","false","Brazilian_Flora_Online_v.393.285"
"sp2575","Portuguese","Botãozinho","false","Brazilian_Flora_Online_v.393.285"
"sp2575","Portuguese","Cabelo De Cotia","false","Brazilian_Flora_Online_v.393.285"
"sp2575","Portuguese","Café Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp2575","Portuguese","Fruto De Jacamin","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Tachi-Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Quebra-Machado","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Fava-De- Arara","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Costela-De-Vaca","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Costela-De-Anta","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Pau-De-Arara","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Pau-Capoeira","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Pau-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Sucupira-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp2580","Portuguese","Banha-De-Galinha","false","Brazilian_Flora_Online_v.393.285"
"sp2581","Portuguese","Camboatá","false","Brazilian_Flora_Online_v.393.285"
"sp2581","Portuguese","Camboatá-Mirim","false","Brazilian_Flora_Online_v.393.285"
"sp2581","Portuguese","Cubatã-Do-Crista","false","Brazilian_Flora_Online_v.393.285"
"sp2581","Portuguese","Comboatá-mirim","false","IUCN_Red_List_v.2022-2"
"sp2582","Portuguese","Camboatá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2582","Portuguese","Camboatá De Cotia","false","Brazilian_Flora_Online_v.393.285"
"sp2582","Portuguese","Pitomba-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp2582","Portuguese","Zeca-Tatú","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Cuvantã","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Mataiba","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Miguel-Pintado","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Pau-De-Pombo","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Aroeira-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Camboatá","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Camboatá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Craguatã","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Crangoatã","false","Brazilian_Flora_Online_v.393.285"
"sp2583","Portuguese","Crangoatá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Brazeiro","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Camboatã","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Canela-De-Negro","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Camboatá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Olho-De-Cotia","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Mataiba","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Batabaiba","false","Brazilian_Flora_Online_v.393.285"
"sp2585","South American Indian (Other)","Jatuá-Uba","false","Brazilian_Flora_Online_v.393.285"
"sp2585","South American Indian (Other)","Jatuá-Iba","false","Brazilian_Flora_Online_v.393.285"
"sp2585","South American Indian (Other)","Atou-Aou","false","Brazilian_Flora_Online_v.393.285"
"sp2585","Portuguese","Pau-Da-Digestão","false","Brazilian_Flora_Online_v.393.285"
"sp2586","Portuguese","Pitombeira","false","Brazilian_Flora_Online_v.393.285"
"sp2588","Portuguese","Camboatá","false","Brazilian_Flora_Online_v.393.285"
"sp2588","Portuguese","Camboata-De-Folha-Miúda","false","Brazilian_Flora_Online_v.393.285"
"sp2588","Portuguese","Mataíba","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Camboatá","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Camboatá-Amarelo","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Camboatã","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Caxuá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Pau-De-Pombo","false","Brazilian_Flora_Online_v.393.285"
"sp2589","Portuguese","Tata-Piririca","false","Brazilian_Flora_Online_v.393.285"
"sp2593","Portuguese","Mataíba","false","Brazilian_Flora_Online_v.393.285"
"sp2597","Portuguese","Camboatá-Açu","false","Brazilian_Flora_Online_v.393.285"
"sp2597","Portuguese","Camboatá-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp2599","Portuguese","Buriti","false","Brazilian_Flora_Online_v.393.285"
"sp2599","Portuguese","Caraná","false","Brazilian_Flora_Online_v.393.285"
"sp2599","Portuguese","Caraná-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp2599","Portuguese","Buritirana","false","Brazilian_Flora_Online_v.393.285"
"sp2599","Portuguese","Miritirana","false","Brazilian_Flora_Online_v.393.285"
"sp2604","Portuguese","Braúna","false","Brazilian_Flora_Online_v.393.285"
"sp2604","Portuguese","Baraúna","false","Brazilian_Flora_Online_v.393.285"
"sp2604","Portuguese","Graúna","false","Brazilian_Flora_Online_v.393.285"
"sp2608","Portuguese","Ameixa-Brava","false","Brazilian_Flora_Online_v.393.285"
"sp2609","Portuguese","Canela-Balão","false","Brazilian_Flora_Online_v.393.285"
"sp2609","Portuguese","Canela-Caju","false","Brazilian_Flora_Online_v.393.285"
"sp2609","Portuguese","Pau-Fernandes","false","Brazilian_Flora_Online_v.393.285"
"sp2628","Portuguese","Pau-Voação","false","Brazilian_Flora_Online_v.393.285"
"sp2628","Portuguese","Redondo","false","Brazilian_Flora_Online_v.393.285"
"sp2629","Portuguese","Carrapateiro","false","Brazilian_Flora_Online_v.393.285"
"sp2629","Portuguese","Chupa-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp2629","Portuguese","Pitaguará","false","Brazilian_Flora_Online_v.393.285"
"sp2629","Portuguese","Vira-Sarerê","false","Brazilian_Flora_Online_v.393.285"
"sp2630","Portuguese","Arco-De-Pipa","false","Brazilian_Flora_Online_v.393.285"
"sp2630","Portuguese","Caputuna","false","Brazilian_Flora_Online_v.393.285"
"sp2630","Portuguese","Cataguá","false","Brazilian_Flora_Online_v.393.285"
"sp2630","Portuguese","Laranjeira-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp2630","Portuguese","Limoeira-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp2632","Portuguese","Cumbuca","false","Brazilian_Flora_Online_v.393.285"
"sp2632","Portuguese","Cumbuquinha","false","Brazilian_Flora_Online_v.393.285"
"sp2632","Portuguese","Canella-Tapinhoam","false","Brazilian_Flora_Online_v.393.285"
"sp2632","Portuguese","Tapinhoã","false","Brazilian_Flora_Online_v.393.285"
"sp2633","Portuguese","Canela-de-pombo","false","IUCN_Red_List_v.2022-2"
"sp2634","Portuguese","Tapinhoã","false","Brazilian_Flora_Online_v.393.285"
"sp2635","Portuguese","Louro-Apagão-Verdadeiro","false","Brazilian_Flora_Online_v.393.285"
"sp2636","Portuguese","Louro-Itauba","false","Brazilian_Flora_Online_v.393.285"
"sp2636","Portuguese","Louro-Pimenta","false","Brazilian_Flora_Online_v.393.285"
"sp2651","Portuguese","Caiuia","false","Brazilian_Flora_Online_v.393.285"
"sp2651","Portuguese","Carrasco","false","IUCN_Red_List_v.2022-2"
"sp2651","Portuguese","Manduru","false","IUCN_Red_List_v.2022-2"
"sp2651","Portuguese","Pau-mondé","false","IUCN_Red_List_v.2022-2"
"sp2651","Portuguese","Caiua","false","IUCN_Red_List_v.2022-2"
"sp2652","French","Cancer vert","false","IUCN_Red_List_v.2022-2"
"sp2652","English","Bush Currrant","false","IUCN_Red_List_v.2022-2"
"sp2726","Portuguese","Maçandarubinha","false","Brazilian_Flora_Online_v.393.285"
"sp2732","Portuguese","Buxixú Canela De Velho","false","Brazilian_Flora_Online_v.393.285"
"sp2745","Portuguese","Carvoeiro","false","IUCN_Red_List_v.2022-2"
"sp2745","Portuguese","Candeinha","false","IUCN_Red_List_v.2022-2"
"sp2749","Portuguese","Seringarana","false","Brazilian_Flora_Online_v.393.285"
"sp2749","Portuguese","Leiteiro-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp2749","Portuguese","Mamoninha","false","Brazilian_Flora_Online_v.393.285"
"sp2751","Portuguese","Oiticica","false","Brazilian_Flora_Online_v.393.285"
"sp2752","Portuguese","Bacubicha","false","Brazilian_Flora_Online_v.393.285"
"sp2752","Portuguese","Bacumacha, Bacumixa, Bacumixa-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp2752","Portuguese","Curubixa","false","Brazilian_Flora_Online_v.393.285"
"sp2752","Portuguese","Grumixava","false","Brazilian_Flora_Online_v.393.285"
"sp2754","Portuguese","Catuaba","false","Brazilian_Flora_Online_v.393.285"
"sp2755","Portuguese","Prejuí","false","Brazilian_Flora_Online_v.393.285"
"sp2758","Portuguese","Abiu","false","Brazilian_Flora_Online_v.393.285"
"sp2758","Portuguese","Mulungu","false","Brazilian_Flora_Online_v.393.285"
"sp2758","Portuguese","Rozada-Verde","false","Brazilian_Flora_Online_v.393.285"
"sp2758","Portuguese","Uvinha","false","Brazilian_Flora_Online_v.393.285"
"sp2758","Portuguese","Rosadinha; Rosadinho","false","Brazilian_Flora_Online_v.393.285"
"sp2764","Portuguese","Maricá","false","Brazilian_Flora_Online_v.393.285"
"sp2764","Portuguese","Unha-De-Gato","false","Brazilian_Flora_Online_v.393.285"
"sp2764","Portuguese","Silva","false","Brazilian_Flora_Online_v.393.285"
"sp2767","Portuguese","Jurema","false","Brazilian_Flora_Online_v.393.285"
"sp2768","Portuguese","Carquejo","false","Brazilian_Flora_Online_v.393.285"
"sp2768","Portuguese","Alagadiço","false","Brazilian_Flora_Online_v.393.285"
"sp2772","Portuguese","Pau-De-Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp2772","Portuguese","Quebra-Foice","false","Brazilian_Flora_Online_v.393.285"
"sp2772","Portuguese","Vinhático-de-espinho","false","IUCN_Red_List_v.2022-2"
"sp2773","Portuguese","Calumbé","false","Brazilian_Flora_Online_v.393.285"
"sp2773","Portuguese","Jureminha","false","Brazilian_Flora_Online_v.393.285"
"sp2777","Portuguese","Jureminha","false","Brazilian_Flora_Online_v.393.285"
"sp2777","Portuguese","Jurema-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp2777","Portuguese","Jurema-De-Imbirra","false","Brazilian_Flora_Online_v.393.285"
"sp2780","Portuguese","Juquiri","false","Brazilian_Flora_Online_v.393.285"
"sp2783","Portuguese","Jurema-Cor-De-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp2783","Portuguese","Jurema","false","Brazilian_Flora_Online_v.393.285"
"sp2783","Portuguese","Malícia","false","Brazilian_Flora_Online_v.393.285"
"sp2785","Portuguese","Bracaatinga","false","Brazilian_Flora_Online_v.393.285"
"sp2786","Portuguese","Angico-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp2786","Portuguese","Bracatinga","false","Brazilian_Flora_Online_v.393.285"
"sp2786","Portuguese","Monjoleiro","false","Brazilian_Flora_Online_v.393.285"
"sp2786","Portuguese","Monjolinho","false","Brazilian_Flora_Online_v.393.285"
"sp2790","Portuguese","Bracaatinga-Mirim","false","Brazilian_Flora_Online_v.393.285"
"sp2791","Portuguese","Jurema","false","Brazilian_Flora_Online_v.393.285"
"sp2791","Portuguese","Jurema-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp2791","Spanish; Castilian","Cárbon Colorado","false","Brazilian_Flora_Online_v.393.285"
"sp2791","Spanish; Castilian","Tepescohuite","false","Brazilian_Flora_Online_v.393.285"
"sp2794","Portuguese","Braúna-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp2794","Portuguese","Faveca","false","Brazilian_Flora_Online_v.393.285"
"sp2796","Portuguese","Faveca","false","Brazilian_Flora_Online_v.393.285"
"sp2796","Portuguese","Guaraçaí","false","Brazilian_Flora_Online_v.393.285"
"sp2797","Portuguese","Brasileta","false","Brazilian_Flora_Online_v.393.285"
"sp2798","Portuguese","Caingá-preto","false","IUCN_Red_List_v.2022-2"
"sp2798","Portuguese","Caingá","false","IUCN_Red_List_v.2022-2"
"sp2801","Portuguese","Caingá","false","Brazilian_Flora_Online_v.393.285"
"sp2802","Portuguese","Faveca","false","Brazilian_Flora_Online_v.393.285"
"sp2802","Portuguese","Guaraçaí","false","Brazilian_Flora_Online_v.393.285"
"sp2806","Portuguese","Pimenteira","false","Brazilian_Flora_Online_v.393.285"
"sp2808","Portuguese","Pimenteira","false","Brazilian_Flora_Online_v.393.285"
"sp2826","Portuguese","Espinheira-Santa","false","Brazilian_Flora_Online_v.393.285"
"sp2829","Portuguese","Pau-De-Espeto","false","Brazilian_Flora_Online_v.393.285"
"sp2830","Portuguese","Erva De Santo Antonio","false","Brazilian_Flora_Online_v.393.285"
"sp2830","Portuguese","Pimenta De Pelo","false","Brazilian_Flora_Online_v.393.285"
"sp2832","Portuguese","Pesquim","false","Brazilian_Flora_Online_v.393.285"
"sp2832","Portuguese","Saco De Mono","false","Brazilian_Flora_Online_v.393.285"
"sp2832","Portuguese","Araribá-do-rego","false","IUCN_Red_List_v.2022-2"
"sp2833","Portuguese","Feijão-De-Boi","false","Brazilian_Flora_Online_v.393.285"
"sp2834","Portuguese","Folha-Santa","false","Brazilian_Flora_Online_v.393.285"
"sp2835","Portuguese","Espinheira-Santa","false","Brazilian_Flora_Online_v.393.285"
"sp2837","Portuguese","Mangue-seco","false","IUCN_Red_List_v.2022-2"
"sp2837","Portuguese","Vinhal Branco","false","IUCN_Red_List_v.2022-2"
"sp2837","Portuguese","Boaria","false","IUCN_Red_List_v.2022-2"
"sp2843","Portuguese","Pau-Doce","false","Brazilian_Flora_Online_v.393.285"
"sp2849","Portuguese","Folha-De-Serra","false","Brazilian_Flora_Online_v.393.285"
"sp2850","Portuguese","Espinheira-Santa","false","Brazilian_Flora_Online_v.393.285"
"sp2850","Portuguese","Cangorosa","false","Brazilian_Flora_Online_v.393.285"
"sp2854","Portuguese","Camboatã-De-Espinho","false","Brazilian_Flora_Online_v.393.285"
"sp2855","Portuguese","Pau-De-Formão","false","Brazilian_Flora_Online_v.393.285"
"sp2855","Portuguese","Cabo-de-formão","false","IUCN_Red_List_v.2022-2"
"sp2860","Portuguese","Catitu","false","Brazilian_Flora_Online_v.393.285"
"sp2861","Portuguese","Bom-Nome","false","Brazilian_Flora_Online_v.393.285"
"sp2861","Portuguese","Cabelo-De-Nego","false","Brazilian_Flora_Online_v.393.285"
"sp2861","Portuguese","Pau-De-Colher","false","Brazilian_Flora_Online_v.393.285"
"sp2865","Portuguese","Oiti Coró","false","IUCN_Red_List_v.2022-2"
"sp2880","Portuguese","Gurguí","false","Brazilian_Flora_Online_v.393.285"
"sp2880","Portuguese","Apiranga","false","Brazilian_Flora_Online_v.393.285"
"sp2880","Portuguese","Uapiranga","false","Brazilian_Flora_Online_v.393.285"
"sp2881","Portuguese","Cambucá-Bravo","false","Brazilian_Flora_Online_v.393.285"
"sp2881","Portuguese","Amarradinha","false","IUCN_Red_List_v.2022-2"
"sp2884","Portuguese","Maria-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp2884","Portuguese","Cafezinho","false","Brazilian_Flora_Online_v.393.285"
"sp2884","Portuguese","Guaramirim-Ripa","false","Brazilian_Flora_Online_v.393.285"
"sp2886","Portuguese","Gurguri","false","IUCN_Red_List_v.2022-2"
"sp2886","Portuguese","Manipuçá","false","IUCN_Red_List_v.2022-2"
"sp2886","Portuguese","Pitanga-brava","false","IUCN_Red_List_v.2022-2"
"sp2886","Portuguese","Mandapuçá","false","IUCN_Red_List_v.2022-2"
"sp2887","Portuguese","Cruiri, Urury, Socoró","false","Brazilian_Flora_Online_v.393.285"
"sp2887","Portuguese","Criviry, Criviri-Miudo, Criuri","false","Brazilian_Flora_Online_v.393.285"
"sp2887","Portuguese","Creolin, Cruieli","false","Brazilian_Flora_Online_v.393.285"
"sp2889","Portuguese","Puçá-preto","false","IUCN_Red_List_v.2022-2"
"sp2889","Portuguese","Puçá","false","IUCN_Red_List_v.2022-2"
"sp2891","Portuguese","Meriuaba","false","Brazilian_Flora_Online_v.393.285"
"sp2891","Portuguese","Mirauba","false","Brazilian_Flora_Online_v.393.285"
"sp2895","Portuguese","Farinha-Seca","false","Brazilian_Flora_Online_v.393.285"
"sp2899","Portuguese","Sucupira-Preta, Sucupira-Braba","false","Brazilian_Flora_Online_v.393.285"
"sp2899","Portuguese","Cocão","false","Brazilian_Flora_Online_v.393.285"
"sp2899","Portuguese","Fede-Cachorro","false","Brazilian_Flora_Online_v.393.285"
"sp2900","Portuguese","Maracanã","false","Brazilian_Flora_Online_v.393.285"
"sp2900","Portuguese","Rabo-de-bugiu","false","IUCN_Red_List_v.2022-2"
"sp2901","Portuguese","Timbó-Venenoso","false","Brazilian_Flora_Online_v.393.285"
"sp2925","Portuguese","Guamirim-Da-Folha-Miúda","false","Brazilian_Flora_Online_v.393.285"
"sp2937","Portuguese","Araçá","false","Brazilian_Flora_Online_v.393.285"
"sp2945","Portuguese","Murta","false","IUCN_Red_List_v.2022-2"
"sp2945","Portuguese","Murta-ferruginea","false","IUCN_Red_List_v.2022-2"
"sp2945","Portuguese","Cambucarana","false","IUCN_Red_List_v.2022-2"
"sp2949","Portuguese","Murta Peluda","false","IUCN_Red_List_v.2022-2"
"sp2977","Portuguese","guamirim-ferro","false","IUCN_Red_List_v.2022-2"
"sp2981","Portuguese","Mucamba","false","IUCN_Red_List_v.2022-2"
"sp2985","Portuguese","Araçá espada","false","IUCN_Red_List_v.2022-2"
"sp2991","Portuguese","Guamirim-chorão","false","IUCN_Red_List_v.2022-2"
"sp2999","Portuguese","Ubá","false","IUCN_Red_List_v.2022-2"
"sp2999","Portuguese","Guamirim-araçá","false","IUCN_Red_List_v.2022-2"
"sp3005","Portuguese","Cambuí","false","Brazilian_Flora_Online_v.393.285"
"sp3005","Portuguese","Guamirim","false","Brazilian_Flora_Online_v.393.285"
"sp3005","Portuguese","Guamirim-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp3017","Portuguese","Batinga orelha de burro","false","IUCN_Red_List_v.2022-2"
"sp3017","Portuguese","Guamirim","false","IUCN_Red_List_v.2022-2"
"sp3017","Portuguese","Guamirim branco","false","IUCN_Red_List_v.2022-2"
"sp3017","Portuguese","Guapurunga","false","IUCN_Red_List_v.2022-2"
"sp3017","Portuguese","Luizinho","false","IUCN_Red_List_v.2022-2"
"sp3021","Portuguese","Pitanguinha","false","IUCN_Red_List_v.2022-2"
"sp3054","Portuguese","Araça-rei","false","IUCN_Red_List_v.2022-2"
"sp3070","Portuguese","Laranjinha-do-mato","false","IUCN_Red_List_v.2022-2"
"sp3070","Portuguese","Batinga ovata","false","IUCN_Red_List_v.2022-2"
"sp3078","Portuguese","maria-preta","false","IUCN_Red_List_v.2022-2"
