"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
"","","","sp4260","Cassia latifolia G.Mey.","G.Mey.","Cassia latifolia"
"var.","Ducke","falcistipula","sp4260","Cassia latifolia var. falcistipula Ducke","","Cassia latifolia"
"","","","sp4260","Cassia sclerocarpa Vogel","Vogel","Cassia sclerocarpa"
"","","","sp4262","Cassia speciosa Schrad.","Schrad.","Cassia speciosa"
"","","","sp4262","Cassia macranthera DC. ex Collad.","DC. ex Collad.","Cassia macranthera"
"","","","sp4263","Cassia martiana Benth.","Benth.","Cassia martiana"
"","","","sp4264","Cassia multijuga Rich.","Rich.","Cassia multijuga"
"","","","sp4265","Cassia oblongifolia Vogel","Vogel","Cassia oblongifolia"
"","","","sp4266","Cassia occidentalis L.","L.","Cassia occidentalis"
"","","","sp4268","Cassia pendula Humb. & Bonpl. ex Willd.","Humb. & Bonpl. ex Willd.","Cassia pendula"
"","","","sp4270","Cassia polyphylla Jacq.","Jacq.","Cassia polyphylla"
"","","","sp4271","Cassia quinquangulata Rich.","Rich.","Cassia quinquangulata"
"","","","sp4272","Cassia reniformis G.Don","G.Don","Cassia reniformis"
"","","","sp4273","Cassia reticulata Willd.","Willd.","Cassia reticulata"
"","","","sp4274","Cassia granulata Rizzini","Rizzini","Cassia granulata"
"","","","sp4275","Cassia rugosa G.Don","G.Don","Cassia rugosa"
"","","","sp4276","Cassia lucens Vogel","Vogel","Cassia lucens"
"var.","(Huber) J.F.Macbr.","tenuifolia","sp4276","Cassia lucens var. tenuifolia (Huber) J.F.Macbr.","","Cassia lucens"
"","","","sp4276","Cassia silvestris Vell.","Vell.","Cassia silvestris"
"","","","sp4276","Senna lucens Vogel","Vogel","Senna lucens"
"","","","sp4277","Cassia spectabilis DC.","DC.","Cassia spectabilis"
"","","","sp4278","Cassia splendida Vogel","Vogel","Cassia splendida"
"","","","sp4279","Cassia trachypus Benth.","Benth.","Cassia trachypus"
"","","","sp4280","Cassia tropica Vell.","Vell.","Cassia tropica"
"","","","sp4281","Cassia velutina Vogel","Vogel","Cassia velutina"
"","","","sp4281","Cassia dysophylla Benth.","Benth.","Cassia dysophylla"
"","","","sp4283","Sesbania marginata Benth.","Benth.","Sesbania marginata"
"","","","sp4284","Cestrum toledoi Carvalho & Schnoor","Carvalho & Schnoor","Cestrum toledoi"
"","","","sp4285","Cestrum capsulare Carvalho & Schnoor","Carvalho & Schnoor","Cestrum capsulare"
"","","","sp4286","Bumelia obtusifolia Roem. & Schult.","Roem. & Schult.","Bumelia obtusifolia"
"subsp.","Cronquist","typica","sp4286","Bumelia obtusifolia subsp. typica Cronquist","","Bumelia obtusifolia"
"","","","sp4286","Lyciodes obtusifolium (Roem. & Schult.) Kuntze","(Roem. & Schult.) Kuntze","Lyciodes obtusifolium"
"var.","Roem. & Schult.","buxifolia","sp4286","Bumelia obtusifolia var. buxifolia Roem. & Schult.","","Bumelia obtusifolia"
"","","","sp4287","Aruba guianensis Aubl.","Aubl.","Aruba guianensis"
"","","","sp4287","Quassia cuspidata (Spruce ex Engl.) Noot.","(Spruce ex Engl.) Noot.","Quassia cuspidata"
"","","","sp4287","Quassia guianensis (Aubl.) D.Dietr.","(Aubl.) D.Dietr.","Quassia guianensis"
"","","","sp4287","Simaba cuspidata Spruce ex Engl.","Spruce ex Engl.","Simaba cuspidata"
"var.","Cronquist","typica","sp4287","Simaba cuspidata var. typica Cronquist","","Simaba cuspidata"
"var.","Cronquist","ecaudata","sp4287","Simaba guianensis var. ecaudata Cronquist","","Simaba guianensis"
"subsp.","Aubl.","guianensis","sp4287","Simaba guianensis subsp. guianensis Aubl.","","Simaba guianensis"
"subsp.","Francesch. & W.W.Thomas","huberi","sp4287","Simaba guianensis subsp. huberi Francesch. & W.W.Thomas","","Simaba guianensis"
"var.","Cronquist","typica","sp4287","Simaba guianensis var. typica Cronquist","","Simaba guianensis"
"","","","sp4287","Simaba nigrescens Engl.","Engl.","Simaba nigrescens"
"subsp.","(Cronquist) Cavalcante","ecaudata","sp4287","Simaba guianensis subsp. ecaudata (Cronquist) Cavalcante","","Simaba guianensis"
"var.","(Engl.) Ducke ex Cronquist","nigrescens","sp4287","Simaba cuspidata var. nigrescens (Engl.) Ducke ex Cronquist","","Simaba cuspidata"
"","","","sp4288","Quassia simarouba L.f.","L.f.","Quassia simarouba"
"var.","Aubl.","amara","sp4288","Simarouba amara var. amara Aubl.","","Simarouba amara"
"var.","Engl.","opaca","sp4288","Simarouba amara var. opaca Engl.","","Simarouba amara"
"var.","Cronquist","typica","sp4288","Simarouba amara var. typica Cronquist","","Simarouba amara"
"","","","sp4288","Simarouba opaca (Engl.) Radlk. ex Engl.","(Engl.) Radlk. ex Engl.","Simarouba opaca"
"","","","sp4288","Zwingera amara (Aubl.) Willd.","(Aubl.) Willd.","Zwingera amara"
"var.","Engl.","pallida","sp4289","Simarouba versicolor var. pallida Engl.","","Simarouba versicolor"
"","","","sp4289","Quassia versicolor (A.St.-Hil.) Noot.","(A.St.-Hil.) Noot.","Quassia versicolor"
"","","","sp4295","Sickingia hexandra S.Moore","S.Moore","Sickingia hexandra"
"","","","sp4296","Sickingia pikia K.Schum.","K.Schum.","Sickingia pikia"
"","","","sp4297","Chimarrhis pisoniiformis Baill.","Baill.","Chimarrhis pisoniiformis"
"","","","sp4297","Ixora podocarpa Benth.","Benth.","Ixora podocarpa"
"","","","sp4297","Sickingia pisoniiformis Baill.","Baill.","Sickingia pisoniiformis"
"","","","sp4298","Cinchona laccifera Tafalla ex Wedd.","Tafalla ex Wedd.","Cinchona laccifera"
"","","","sp4298","Condaminea tinctoria (Schult.) DC.","(Schult.) DC.","Condaminea tinctoria"
"","","","sp4298","Macrocnemum tinctorium Schult.","Schult.","Macrocnemum tinctorium"
"","","","sp4298","Sickingia japurensis K.Schum.","K.Schum.","Sickingia japurensis"
"var.","Kuntze","glaberrima","sp4298","Sickingia japurensis var. glaberrima Kuntze","","Sickingia japurensis"
"","","","sp4298","Sickingia tinctoria (Schult.) K.Schum.","(Schult.) K.Schum.","Sickingia tinctoria"
"","","","sp4298","Sickingia xanthostema K.Schum.","K.Schum.","Sickingia xanthostema"
"var.","Steyerm.","saxicola","sp4298","Simira erythroxylon var. saxicola Steyerm.","","Simira erythroxylon"
"","","","sp4298","Sprucea rubescens Benth.","Benth.","Sprucea rubescens"
"","","","sp4299","Arariba rubra Mart.","Mart.","Arariba rubra"
"","","","sp4299","Sickingia rubra (Mart.) K.Schum.","(Mart.) K.Schum.","Sickingia rubra"
"","","","sp4300","Sickingia sampaioana Standl.","Standl.","Sickingia sampaioana"
"","","","sp4302","Siparuna glossostyla Perkins","Perkins","Siparuna glossostyla"
"","","","sp4302","Citriosma bifida Poepp. & Endl.","Poepp. & Endl.","Citriosma bifida"
"","","","sp4303","Siparuna minutiflora Perkins","Perkins","Siparuna minutiflora"
"","","","sp4303","Siparuna cujabana (Mart. ex Tul.) A.DC.","(Mart. ex Tul.) A.DC.","Siparuna cujabana"
"","","","sp4303","Siparuna obovata (Gardner) A.DC.","(Gardner) A.DC.","Siparuna obovata"
"","","","sp4303","Siparuna erythrocarpa (Mart. ex Tul.) A. DC.","(Mart. ex Tul.) A. DC.","Siparuna erythrocarpa"
"","","","sp4303","Siparuna estrellensis (Tul.) A.DC.","(Tul.) A.DC.","Siparuna estrellensis"
"","","","sp4303","Siparuna apiosyce (Mart. ex Tul.) A.DC.","(Mart. ex Tul.) A.DC.","Siparuna apiosyce"
"","","","sp4303","Siparuna mouraei Perkins","Perkins","Siparuna mouraei"
"","","","sp4303","Siparuna chlorantha Perkins","Perkins","Siparuna chlorantha"
"","","","sp4303","Siparuna tenuipes Perkins","Perkins","Siparuna tenuipes"
"","","","sp4303","Siparuna hylophila Perkins","Perkins","Siparuna hylophila"
"","","","sp4303","Siparuna langsdorfii Tolm.","Tolm.","Siparuna langsdorfii"
"","","","sp4303","Siparuna cordata Tolm.","Tolm.","Siparuna cordata"
"","","","sp4303","Citriosma brasiliensis Spreng.","Spreng.","Citriosma brasiliensis"
"","","","sp4304","Siparuna crassiflora Perkins","Perkins","Siparuna crassiflora"
"","","","sp4304","Siparuna argyrochrysea Perkins","Perkins","Siparuna argyrochrysea"
"","","","sp4304","Siparuna lepidiflora Perkins","Perkins","Siparuna lepidiflora"
"","","","sp4304","Siparuna ucayaliensis Perkins","Perkins","Siparuna ucayaliensis"
"","","","sp4304","Citriosma cuspidata Tul.","Tul.","Citriosma cuspidata"
"","","","sp4305","Siparuna depressa Jangoux","Jangoux","Siparuna depressa"
"","","","sp4306","Bracteanthus glycycarpus Ducke","Ducke","Bracteanthus glycycarpus"
"","","","sp4306","Bracteanthus atlanticus Jangoux","Jangoux","Bracteanthus atlanticus"
"","","","sp4307","Siparuna camporum (Tul.) A.DC.","(Tul.) A.DC.","Siparuna camporum"
"","","","sp4307","Siparuna cavalcantei Jangoux","Jangoux","Siparuna cavalcantei"
"","","","sp4307","Siparuna duckeana Jangoux","Jangoux","Siparuna duckeana"
"","","","sp4307","Siparuna savanicola Jangoux","Jangoux","Siparuna savanicola"
"","","","sp4307","Siparuna arianeae Per.-Moura","Per.-Moura","Siparuna arianeae"
"","","","sp4307","Siparuna fortida Barb.Rodr.","Barb.Rodr.","Siparuna fortida"
"","","","sp4307","Siparuna itacaiunensis Jangoux","Jangoux","Siparuna itacaiunensis"
"","","","sp4307","Citriosma guianensis Aubl.","Aubl.","Citriosma guianensis"
"","","","sp4309","Siparuna espinhacensis Jangoux","Jangoux","Siparuna espinhacensis"
"","","","sp4309","Siparuna amazonica (Mart.) A.DC.","(Mart.) A.DC.","Siparuna amazonica"
"","","","sp4309","Siparuna sprucei A.DC.","A.DC.","Siparuna sprucei"
"","","","sp4310","Siparuna bahiensis Tolm.","Tolm.","Siparuna bahiensis"
"","","","sp4310","Siparuna manaosensis Jangoux","Jangoux","Siparuna manaosensis"
"","","","sp4310","Siparuna micrantha A.DC.","A.DC.","Siparuna micrantha"
"","","","sp4310","Siparuna rionegrensis Jangoux","Jangoux","Siparuna rionegrensis"
"","","","sp4310","Siparuna surinamensis Lanj.","Lanj.","Siparuna surinamensis"
"","","","sp4311","Siparuna heteropoda Perkins","Perkins","Siparuna heteropoda"
"","","","sp4311","Siparuna chiridota (Tul.) A.DC.","(Tul.) A.DC.","Siparuna chiridota"
"","","","sp4311","Siparuna microphylla Perkins","Perkins","Siparuna microphylla"
"","","","sp4312","Siphoneugena widgreniana O.Berg","O.Berg","Siphoneugena widgreniana"
"","","","sp4312","Eugenia crassifolia DC.","DC.","Eugenia crassifolia"
"","","","sp4312","Calycorectes widgrenianus (O.Berg) Nied.","(O.Berg) Nied.","Calycorectes widgrenianus"
"","","","sp4312","Eugenia widgreniana (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia widgreniana"
"","","","sp4312","Mitranthes pubescens Burret","Burret","Mitranthes pubescens"
"","","","sp4312","Mitranthes widgreniana (O.Berg) Burret","(O.Berg) Burret","Mitranthes widgreniana"
"","","","sp4314","Calycorectes densiflorus (O.Berg) Nied.","(O.Berg) Nied.","Calycorectes densiflorus"
"","","","sp4314","Eugenia chnoosepala Kiaersk.","Kiaersk.","Eugenia chnoosepala"
"","","","sp4314","Paramitranthes bracteata Burret","Burret","Paramitranthes bracteata"
"","","","sp4314","Paramitranthes chnoosepala (Kiaersk.) Burret","(Kiaersk.) Burret","Paramitranthes chnoosepala"
"","","","sp4314","Paramitranthes densiflora (O.Berg) Burret","(O.Berg) Burret","Paramitranthes densiflora"
"","","","sp4314","Paramitranthes macrophylla Burret","Burret","Paramitranthes macrophylla"
"","","","sp4314","Paramitranthes regnelliana (Kiaersk.) Burret","(Kiaersk.) Burret","Paramitranthes regnelliana"
"","","","sp4314","Siphoneugena bracteata (Burret) Kausel","(Burret) Kausel","Siphoneugena bracteata"
"","","","sp4314","Siphoneugena chnoosepala (Kiaersk.) Kausel","(Kiaersk.) Kausel","Siphoneugena chnoosepala"
"","","","sp4314","Siphoneugena macrophylla (Burret) Kausel","(Burret) Kausel","Siphoneugena macrophylla"
"","","","sp4314","Siphoneugena regnelliana (Kiaersk.) Kausel","(Kiaersk.) Kausel","Siphoneugena regnelliana"
"","","","sp4315","Marlierea dussii Krug & Urb.","Krug & Urb.","Marlierea dussii"
"","","","sp4315","Plinia dussii (Krug & Urb.) Urb.","(Krug & Urb.) Urb.","Plinia dussii"
"","","","sp4315","Plinia fruticosa Steyerm.","Steyerm.","Plinia fruticosa"
"","","","sp4317","Mitranthes pilosa Burret","Burret","Mitranthes pilosa"
"","","","sp4317","Paramitranthes kiaerskoviana Burret","Burret","Paramitranthes kiaerskoviana"
"","","","sp4317","Siphoneugena angustifolia (Kiaersk.) Mattos & N.Silveira","(Kiaersk.) Mattos & N.Silveira","Siphoneugena angustifolia"
"var.","(Kiaersk.) Mattos & N.Silveira","elliptica","sp4317","Siphoneugena angustifolia var. elliptica (Kiaersk.) Mattos & N.Silveira","","Siphoneugena angustifolia"
"","","","sp4318","Siphoneugena rubensiana Mattos & N.Silveira","Mattos & N.Silveira","Siphoneugena rubensiana"
"","","","sp4320","Siphoneugena boraceiensis Mattos & N.Silveira","Mattos & N.Silveira","Siphoneugena boraceiensis"
"","","","sp4320","Siphoneugena dusenii Kausel","Kausel","Siphoneugena dusenii"
"","","","sp4320","Siphoneugena gomesiana Mattos","Mattos","Siphoneugena gomesiana"
"","","","sp4324","Ablania guianensis Aulbet","Aulbet","Ablania guianensis"
"","","","sp4324","Sloanea alnifolia Mart.","Mart.","Sloanea alnifolia"
"","","","sp4324","Sloanea stipitata Spruce ex Benth.","Spruce ex Benth.","Sloanea stipitata"
"","","","sp4324","Sloanea maximowicziana K. Schum.","K. Schum.","Sloanea maximowicziana"
"","","","sp4324","Sloanea regelii K. Schum.","K. Schum.","Sloanea regelii"
"","","","sp4326","Sloanea monosperma Vell.","Vell.","Sloanea monosperma"
"","","","sp4326","Sloanea riparia Planch. ex Benth.","Planch. ex Benth.","Sloanea riparia"
"","","","sp4326","Sloanea ochrocarpa Radlk.","Radlk.","Sloanea ochrocarpa"
"","","","sp4328","Sloanea fernando-costae Hoehne","Hoehne","Sloanea fernando-costae"
"","","","sp4331","Sloanea eichleri K.Schum.","K.Schum.","Sloanea eichleri"
"","","","sp4331","Sloanea pubescens Benth.","Benth.","Sloanea pubescens"
"","","","sp4331","Sloanea tuerckheimii Donn.Sm.","Donn.Sm.","Sloanea tuerckheimii"
"","","","sp4331","Sloanea obidensis Ducke","Ducke","Sloanea obidensis"
"","","","sp4331","Sloanea pseudodentata Ducke","Ducke","Sloanea pseudodentata"
"","","","sp4331","Sloanea gracilis Uittien","Uittien","Sloanea gracilis"
"","","","sp4331","Sloanea xylocarpa Rusby","Rusby","Sloanea xylocarpa"
"","","","sp4331","Sloanea usurpatrix Sprague & Riley","Sprague & Riley","Sloanea usurpatrix"
"","","","sp4331","Sloanea eriostemon Sprague & Riley","Sprague & Riley","Sloanea eriostemon"
"","","","sp4332","Sloanea kuhlmannii Ducke","Ducke","Sloanea kuhlmannii"
"","","","sp4332","Sloanea quadrivalvis Seem.","Seem.","Sloanea quadrivalvis"
"","","","sp4335","Solanum angustifolium Lam.","Lam.","Solanum angustifolium"
"var.","Dunal","macrophyllum","sp4335","Solanum angustifolium var. macrophyllum Dunal","","Solanum angustifolium"
"","","","sp4335","Solanum persicifolium Mart.","Mart.","Solanum persicifolium"
"var.","Sendtn.","angustifolium","sp4337","Solanum argenteum var. angustifolium Sendtn.","","Solanum argenteum"
"var.","Sendtn.","luridum","sp4337","Solanum argenteum var. luridum Sendtn.","","Solanum argenteum"
"var.","Dunal","parvifolium","sp4337","Solanum argenteum var. parvifolium Dunal","","Solanum argenteum"
"","","","sp4337","Solanum ahlbergii Dunal","Dunal","Solanum ahlbergii"
"","","","sp4337","Solanum bicolor Willd. ex Roem. & Schult.","Willd. ex Roem. & Schult.","Solanum bicolor"
"","","","sp4338","Solanum asperum Rich.","Rich.","Solanum asperum"
"var.","Sendtn.","angustifolium","sp4338","Solanum asperum var. angustifolium Sendtn.","","Solanum asperum"
"","","","sp4338","Solanum radula Vahl","Vahl","Solanum radula"
"","","","sp4341","Solanum macropus Dunal","Dunal","Solanum macropus"
"var.","Dunal","viridiflorum","sp4342","Solanum acuminatum var. viridiflorum Dunal","","Solanum acuminatum"
"","","","sp4342","Solanum anacamptorhachis Bitter","Bitter","Solanum anacamptorhachis"
"","","","sp4342","Solanum fossarum Dunal","Dunal","Solanum fossarum"
"var.","Dunal","multiflorum","sp4342","Solanum leucocarpon var. multiflorum Dunal","","Solanum leucocarpon"
"","","","sp4342","Solanum crassiflorum Schott ex Sendtn.","Schott ex Sendtn.","Solanum crassiflorum"
"","","","sp4342","Solanum triste Glocker ex Dunal","Glocker ex Dunal","Solanum triste"
"","","","sp4342","Solanum bassovia Mart. ex Dunal","Mart. ex Dunal","Solanum bassovia"
"","","","sp4343","Solanum caeruleum Vell.","Vell.","Solanum caeruleum"
"","","","sp4343","Solanum cearense Dunal","Dunal","Solanum cearense"
"","","","sp4343","Solanum dusenii L.B. Sm. & Downs","L.B. Sm. & Downs","Solanum dusenii"
"","","","sp4343","Solanum falcatum Witasek","Witasek","Solanum falcatum"
"","","","sp4343","Solanum indigoferum A.St.-Hil.","A.St.-Hil.","Solanum indigoferum"
"","","","sp4343","Solanum laxiflorum Sendtn.","Sendtn.","Solanum laxiflorum"
"","","","sp4343","Solanum microrbitum L.B. Sm. & Downs","L.B. Sm. & Downs","Solanum microrbitum"
"","","","sp4343","Solanum campanulatum Willd. ex Sendtn.","Willd. ex Sendtn.","Solanum campanulatum"
"","","","sp4343","Solanum coeruleum Vell.","Vell.","Solanum coeruleum"
"","","","sp4343","Solanum confertum Dunal","Dunal","Solanum confertum"
"","","","sp4343","Solanum glabellum Dunal","Dunal","Solanum glabellum"
"","","","sp4346","Solanum canoasense L.B. Sm. & Downs","L.B. Sm. & Downs","Solanum canoasense"
"","","","sp4346","Solanum cataractae L.B. Sm. & Downs","L.B. Sm. & Downs","Solanum cataractae"
"var.","Dunal","gigantifolium","sp4347","Solanum jubatum var. gigantifolium Dunal","","Solanum jubatum"
"","","","sp4348","Solanum caldense Carvalho","Carvalho","Solanum caldense"
"","","","sp4348","Solanum oliveirae Carvalho","Carvalho","Solanum oliveirae"
"","","","sp4348","Solanum jubatum Dunal","Dunal","Solanum jubatum"
"","","","sp4348","Solanum paleatum Schott ex Sendtn.","Schott ex Sendtn.","Solanum paleatum"
"","","","sp4349","Solanum praealtum Sendtn.","Sendtn.","Solanum praealtum"
"","","","sp4349","Solanum cuspidatum Dunal","Dunal","Solanum cuspidatum"
"","","","sp4349","Solanum excelsum A. St.-Hil.","A. St.-Hil.","Solanum excelsum"
"","","","sp4349","Solanum sericeum Vell.","Vell.","Solanum sericeum"
"","","","sp4350","Solanum papillosum Sendtn.","Sendtn.","Solanum papillosum"
"var.","Sendtn.","floccosum","sp4350","Solanum papillosum var. floccosum Sendtn.","","Solanum papillosum"
"var.","(Sendtn.) Dunal","floccosum","sp4350","Solanum cladotrichum var. floccosum (Sendtn.) Dunal","","Solanum cladotrichum"
"","","","sp4352","Solanum pruriens Dunal","Dunal","Solanum pruriens"
"","","","sp4352","Solanum diantherum Vell.","Vell.","Solanum diantherum"
"","","","sp4354","Solanum macranthum Dunal","Dunal","Solanum macranthum"
"","","","sp4354","Solanum cyananthum Dunal","Dunal","Solanum cyananthum"
"var.","(Roem. & Schult.) Dunal","jubatum","sp4354","Solanum cyananthum var. jubatum (Roem. & Schult.) Dunal","","Solanum cyananthum"
"","","","sp4354","Solanum echinocaulum Moric. ex Dunal","Moric. ex Dunal","Solanum echinocaulum"
"var.","Sendtn.","setosum","sp4354","Solanum grandiflorum var. setosum Sendtn.","","Solanum grandiflorum"
"","","","sp4355","Solanum fulvum Hiern","Hiern","Solanum fulvum"
"var.","Glaz.","angustifolium","sp4356","Solanum decorum var. angustifolium Glaz.","","Solanum decorum"
"","","","sp4357","Solanum gemellum Mart. ex Sendtn.","Mart. ex Sendtn.","Solanum gemellum"
"","","","sp4357","Solanum megalochiton Mart.","Mart.","Solanum megalochiton"
"var.","Dunal","tomentosum","sp4357","Solanum didymum var. tomentosum Dunal","","Solanum didymum"
"var.","Dunal","subglabrum","sp4357","Solanum didymum var. subglabrum Dunal","","Solanum didymum"
"","","","sp4357","Solanum divaricatum Dunal","Dunal","Solanum divaricatum"
"","","","sp4358","Cyphomandra diploconos (Mart.) Sendtn.","(Mart.) Sendtn.","Cyphomandra diploconos"
"","","","sp4358","Solanum fragrans Hook.","Hook.","Solanum fragrans"
"","","","sp4360","Solanum salviifolium Dunal","Dunal","Solanum salviifolium"
"","","","sp4360","Solanum chaetacanthum Dunal","Dunal","Solanum chaetacanthum"
"","","","sp4360","Solanum phlomidifolium Moric. ex Dunal","Moric. ex Dunal","Solanum phlomidifolium"
"","","","sp4362","Solanum malacoxylon Sendtn.","Sendtn.","Solanum malacoxylon"
"","","","sp4362","Solanum glaucum Dunal","Dunal","Solanum glaucum"
"","","","sp4363","Solanum eriocarpum Dunal","Dunal","Solanum eriocarpum"
"","","","sp4363","Solanum monodynamum Dunal","Dunal","Solanum monodynamum"
"","","","sp4363","Solanum gnaphalocarpum Vell.","Vell.","Solanum gnaphalocarpum"
"","","","sp4364","Solanum macrocalyx Dunal","Dunal","Solanum macrocalyx"
"","","","sp4365","Solanum auriculatum NA","","Solanum auriculatum"
"","","","sp4365","Solanum buddleiaefolium Dunal","Dunal","Solanum buddleiaefolium"
"","","","sp4366","Solanum regnellii Hiern","Hiern","Solanum regnellii"
"var.","Dunal","acicularium","sp4366","Solanum fastigiatum var. acicularium Dunal","","Solanum fastigiatum"
"","","","sp4367","Solanum echidnaeforme Dunal","Dunal","Solanum echidnaeforme"
"var.","Sendtn.","minax","sp4367","Solanum hexandrum var. minax Sendtn.","","Solanum hexandrum"
"","","","sp4367","Solanum maroniense Poit.","Poit.","Solanum maroniense"
"var.","(Vell.) Dunal","hexandrum","sp4367","Solanum maroniense var. hexandrum (Vell.) Dunal","","Solanum maroniense"
"","","","sp4367","Solanum minax Mart. ex Sendtn.","Mart. ex Sendtn.","Solanum minax"
"var.","Dunal","enoplocalyx","sp4367","Solanum polytrichum var. enoplocalyx Dunal","","Solanum polytrichum"
"","","","sp4368","Solanum gracillimum Sendtn.","Sendtn.","Solanum gracillimum"
"","","","sp4368","Solanum capsicoides All.","All.","Solanum capsicoides"
"","","","sp4371","Solanum terminale Vell.","Vell.","Solanum terminale"
"","","","sp4372","Solanum curvispinum Dunal","Dunal","Solanum curvispinum"
"","","","sp4372","Solanum cydoniifolium Dunal","Dunal","Solanum cydoniifolium"
"","","","sp4372","Solanum paratyense Vell.","Vell.","Solanum paratyense"
"","","","sp4372","Solanum cladotrichum Dunal","Dunal","Solanum cladotrichum"
"","","","sp4372","Solanum glaziovii Hiern","Hiern","Solanum glaziovii"
"","","","sp4372","Solanum impediens Weinm.","Weinm.","Solanum impediens"
"","","","sp4372","Solanum ochroneurum Link","Link","Solanum ochroneurum"
"var.","Dunal","gracile","sp4372","Solanum ochroneurum var. gracile Dunal","","Solanum ochroneurum"
"","","","sp4374","Solanum podotrichum Glaz. ex Taub.","Glaz. ex Taub.","Solanum podotrichum"
"","","","sp4375","Solanum glomuliflorum Sendtn.","Sendtn.","Solanum glomuliflorum"
"","","","sp4375","Solanum cormanthum Vell.","Vell.","Solanum cormanthum"
"","","","sp4375","Solanum havanense Vell.","Vell.","Solanum havanense"
"","","","sp4376","Cyphomandra calycina Sendtn.","Sendtn.","Cyphomandra calycina"
"","","","sp4378","Solanum mariannae Dunal","Dunal","Solanum mariannae"
"","","","sp4379","Solanum coarense Sendtn.","Sendtn.","Solanum coarense"
"var.","(Sendtn.) Hassl.","leucodendron","sp4380","Solanum citrifolium var. leucodendron (Sendtn.) Hassl.","","Solanum citrifolium"
"","","","sp4380","Solanum discolor Dunal","Dunal","Solanum discolor"
"var.","Witasek","decalvatum","sp4381","Solanum lycocarpum var. decalvatum Witasek","","Solanum lycocarpum"
"var.","Sendtn.","angustifolium","sp4381","Solanum grandiflorum var. angustifolium Sendtn.","","Solanum grandiflorum"
"var.","Sendtn.","pulverulentum","sp4381","Solanum grandiflorum var. pulverulentum Sendtn.","","Solanum grandiflorum"
"var.","Dunal","angustifolium","sp4381","Solanum macrocalyx var. angustifolium Dunal","","Solanum macrocalyx"
"var.","Witasek","recurvum","sp4381","Solanum macrocalyx var. recurvum Witasek","","Solanum macrocalyx"
"","","","sp4383","Solanum auriculatum NA","","Solanum auriculatum"
"","","","sp4383","Solanum tabaccifolium Vell.","Vell.","Solanum tabaccifolium"
"","","","sp4384","Solanum rufum Sendtn.","Sendtn.","Solanum rufum"
"","","","sp4384","Solanum subcordatum Sendtn.","Sendtn.","Solanum subcordatum"
"","","","sp4384","Solanum megalonychinum St. Lag.","St. Lag.","Solanum megalonychinum"
"","","","sp4384","Solanum megalonychum St.Lag.","St.Lag.","Solanum megalonychum"
"","","","sp4385","Cyphomandra divaricata (Mart.) Sendtn.","(Mart.) Sendtn.","Cyphomandra divaricata"
"","","","sp4385","Witheringia divaricata Mart.","Mart.","Witheringia divaricata"
"","","","sp4387","Solanum supranitidum Bitter","Bitter","Solanum supranitidum"
"","","","sp4387","Solanum antillarum O.E.Schulz","O.E.Schulz","Solanum antillarum"
"","","","sp4387","Solanum micranthum Willd.","Willd.","Solanum micranthum"
"var.","Witasek","cuneatum","sp4388","Solanum oocarpum var. cuneatum Witasek","","Solanum oocarpum"
"","","","sp4390","Solanum floccosum Dunal","Dunal","Solanum floccosum"
"","","","sp4391","Solanum epibyssinum Bitter","Bitter","Solanum epibyssinum"
"","","","sp4391","Solanum viscosum Salzm. ex Dunal","Salzm. ex Dunal","Solanum viscosum"
"","","","sp4392","Solanum jubeba Vell.","Vell.","Solanum jubeba"
"","","","sp4392","Solanum macronema Sendtn.","Sendtn.","Solanum macronema"
"","","","sp4392","Solanum manoelii Moric.","Moric.","Solanum manoelii"
"","","","sp4392","Solanum mutabile Witasek","Witasek","Solanum mutabile"
"","","","sp4392","Solanum belfort Vand.","Vand.","Solanum belfort"
"","","","sp4392","Solanum botelho Vand.","Vand.","Solanum botelho"
"","","","sp4392","Solanum brasilianum Dunal","Dunal","Solanum brasilianum"
"","","","sp4392","Solanum chloroleucum Dunal","Dunal","Solanum chloroleucum"
"","","","sp4393","Cyphomandra heterophylla Taub.","Taub.","Cyphomandra heterophylla"
"","","","sp4395","Cyphomandra pinetorum L.B.Sm. & Downs","L.B.Sm. & Downs","Cyphomandra pinetorum"
"","","","sp4396","Solanum inaequale Vell.","Vell.","Solanum inaequale"
"","","","sp4396","Solanum flagrans Ten.","Ten.","Solanum flagrans"
"","","","sp4396","Solanum ramosissimum Dunal","Dunal","Solanum ramosissimum"
"","","","sp4396","Solanum undatifolium Dunal","Dunal","Solanum undatifolium"
"","","","sp4400","Solanum pauciflorum Sendtn.","Sendtn.","Solanum pauciflorum"
"","","","sp4400","Solanum baturitense Huber","Huber","Solanum baturitense"
"","","","sp4400","Solanum haematocladum Dunal","Dunal","Solanum haematocladum"
"","","","sp4400","Solanum apaense Chodat","Chodat","Solanum apaense"
"","","","sp4400","Solanum dryadeum Dunal","Dunal","Solanum dryadeum"
"","","","sp4400","Solanum eccremocarpum Dunal","Dunal","Solanum eccremocarpum"
"","","","sp4402","Solanum xiphocephalum L.B.Sm. & Downs","L.B.Sm. & Downs","Solanum xiphocephalum"
"","","","sp4402","Solanum coronatum Vell.","Vell.","Solanum coronatum"
"","","","sp4402","Solanum dumetorum Dunal","Dunal","Solanum dumetorum"
