"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
NA,NA,NA,"sp4017","Pterocarpus paraguayensis Barb.Rodr.","Barb.Rodr.","Pterocarpus paraguayensis"
NA,NA,NA,"sp4017","Pterocarpus quercinus Vell.","Vell.","Pterocarpus quercinus"
NA,NA,NA,"sp4021","Commilobium abruptum Moric.","Moric.","Commilobium abruptum"
NA,NA,NA,"sp4022","Pterodon polygalaeflorus Benth.","Benth.","Pterodon polygalaeflorus"
NA,NA,NA,"sp4022","Acosmium inornatum (Mohlenbr.) Yakovlev","(Mohlenbr.) Yakovlev","Acosmium inornatum"
NA,NA,NA,"sp4022","Sweetia inornata Mohlenbr.","Mohlenbr.","Sweetia inornata"
NA,NA,NA,"sp4025","Basiloxylon brasiliensis (All.) K.Schum.","(All.) K.Schum.","Basiloxylon brasiliensis"
NA,NA,NA,"sp4028","Qualea cryptantiia (Spreng.) Warm.","(Spreng.) Warm.","Qualea cryptantiia"
NA,NA,NA,"sp4031","Qualea microphylla Warm.","Warm.","Qualea microphylla"
NA,NA,NA,"sp4033","Qualea ecalcarata Mart.","Mart.","Qualea ecalcarata"
NA,NA,NA,"sp4044","Quiina guaporensis Pires","Pires","Quiina guaporensis"
NA,NA,NA,"sp4044","Quiina pernambucensis Pires & Andrade-Lima","Pires & Andrade-Lima","Quiina pernambucensis"
NA,NA,NA,"sp4044","Quiina peruviana (A.DC.) Engl.","(A.DC.) Engl.","Quiina peruviana"
NA,NA,NA,"sp4045","Quiina juruana Ule","Ule","Quiina juruana"
NA,NA,NA,"sp4045","Quiina brevensis Pires","Pires","Quiina brevensis"
NA,NA,NA,"sp4045","Quiina pubescens A.C.Sm.","A.C.Sm.","Quiina pubescens"
NA,NA,NA,"sp4045","Quiina poeppigiana Tul.","Tul.","Quiina poeppigiana"
NA,NA,NA,"sp4046","Quiina magallano-gomesii Schwacke","Schwacke","Quiina magallano-gomesii"
NA,NA,NA,"sp4046","Quiina glazovii Engl.","Engl.","Quiina glazovii"
NA,NA,NA,"sp4047","Quillaja brasiliensis (A.St.-Hil. & Tul.) Mart.","(A.St.-Hil. & Tul.) Mart.","Quillaja brasiliensis"
NA,NA,NA,"sp4047","Fontenellea brasiliensis A. St.-Hil. & Tul.","A. St.-Hil. & Tul.","Fontenellea brasiliensis"
NA,NA,NA,"sp4047","Quillaja sellowiana Walp.","Walp.","Quillaja sellowiana"
NA,NA,NA,"sp4047","Quillaja lanceolata D.Dietr.","D.Dietr.","Quillaja lanceolata"
NA,NA,NA,"sp4048","Ramisia brasiliensis Oliv.","Oliv.","Ramisia brasiliensis"
NA,NA,NA,"sp4048","Ramisia reclinata Glaz. ex Heimerl","Glaz. ex Heimerl","Ramisia reclinata"
NA,NA,NA,"sp4049","Randia nitida (Kunth) DC.","(Kunth) DC.","Randia nitida"
NA,NA,NA,"sp4049","Randia spinosa Jacq.","Jacq.","Randia spinosa"
NA,NA,NA,"sp4049","Basanacantha erythropoda Rusby","Rusby","Basanacantha erythropoda"
NA,NA,NA,"sp4049","Basanacantha humboldtiana (Schult.) Benth. & Hook.f. ex B.D.Jacks.","(Schult.) Benth. & Hook.f. ex B.D.Jacks.","Basanacantha humboldtiana"
NA,NA,NA,"sp4049","Basanacantha mollis Rusby","Rusby","Basanacantha mollis"
NA,NA,NA,"sp4049","Basanacantha mucronata Rusby","Rusby","Basanacantha mucronata"
"var.","K.Schum. ex Loes.","guatemalensis","sp4049","Basanacantha spinosa var. guatemalensis K.Schum. ex Loes.",NA,"Basanacantha spinosa"
"var.","(Kunth) K.Schum.","nitida","sp4049","Basanacantha spinosa var. nitida (Kunth) K.Schum.",NA,"Basanacantha spinosa"
"var.","Chodat & Hassl.","paraguariensis","sp4049","Basanacantha spinosa var. paraguariensis Chodat & Hassl.",NA,"Basanacantha spinosa"
"var.","Chodat & Hassl.","parviflora","sp4049","Basanacantha spinosa var. parviflora Chodat & Hassl.",NA,"Basanacantha spinosa"
"var.","(Kunth) K.Schum.","pubescens","sp4049","Basanacantha spinosa var. pubescens (Kunth) K.Schum.",NA,"Basanacantha spinosa"
NA,NA,NA,"sp4049","Gardenia armata Sw.","Sw.","Gardenia armata"
"var.","(K.Schum.) Standl.","pubescens","sp4049","Randia armata var. pubescens (K.Schum.) Standl.",NA,"Randia armata"
NA,NA,NA,"sp4049","Randia oblanceolata Rusby","Rusby","Randia oblanceolata"
"var.","K.Schum.","pubescens","sp4049","Randia spinosa var. pubescens K.Schum.",NA,"Randia spinosa"
NA,NA,NA,"sp4049","Solena armata (Sw.) D.Dietr.","(Sw.) D.Dietr.","Solena armata"
NA,NA,NA,"sp4050","Basanacantha calycina (Cham.) K.Schum.","(Cham.) K.Schum.","Basanacantha calycina"
NA,NA,NA,"sp4050","Solena calycina D.Dietr.","D.Dietr.","Solena calycina"
NA,NA,NA,"sp4051","Gardenia ferox Cham. & Schltdl.","Cham. & Schltdl.","Gardenia ferox"
NA,NA,NA,"sp4051","Solena ferox (Cham. & Schltdl.) D.Dietr.","(Cham. & Schltdl.) D.Dietr.","Solena ferox"
NA,NA,NA,"sp4052","Basanacantha hebecarpa (Benth.) Hook.f.","(Benth.) Hook.f.","Basanacantha hebecarpa"
NA,NA,NA,"sp4054","Angostura nodosa (Engl.) Albuq.","(Engl.) Albuq.","Angostura nodosa"
NA,NA,NA,"sp4054","Cusparia nodosa Engl.","Engl.","Cusparia nodosa"
NA,NA,NA,"sp4055","Angostura tapajozensis (Ducke) Albuq.","(Ducke) Albuq.","Angostura tapajozensis"
NA,NA,NA,"sp4055","Cusparia tapajozensis Ducke","Ducke","Cusparia tapajozensis"
NA,NA,NA,"sp4056","Angostura resinosa (Nees & Mart.) Gereau","(Nees & Mart.) Gereau","Angostura resinosa"
NA,NA,NA,"sp4056","Galipea lucida (Rusby) Kaastra","(Rusby) Kaastra","Galipea lucida"
NA,NA,NA,"sp4056","Galipea resinosa A.St.-Hil. ex DC.","A.St.-Hil. ex DC.","Galipea resinosa"
NA,NA,NA,"sp4062","Rauvolfia affinis Müll.Arg.","Müll.Arg.","Rauvolfia affinis"
NA,NA,NA,"sp4063","Rauvolfia mollis S.Moore","S.Moore","Rauvolfia mollis"
NA,NA,NA,"sp4063","Rauvolfia alphonsiana Müll.Arg.","Müll.Arg.","Rauvolfia alphonsiana"
NA,NA,NA,"sp4063","Rauvolfia blanchetii A.DC.","A.DC.","Rauvolfia blanchetii"
NA,NA,NA,"sp4063","Rauvolfia divergens Markgr.","Markgr.","Rauvolfia divergens"
NA,NA,NA,"sp4063","Rauvolfia indecora Woodson","Woodson","Rauvolfia indecora"
NA,NA,NA,"sp4063","Rauvolfia parvifolia Bertero ex Spreng.","Bertero ex Spreng.","Rauvolfia parvifolia"
NA,NA,NA,"sp4063","Rauvolfia ternifolia Kunth","Kunth","Rauvolfia ternifolia"
NA,NA,NA,"sp4065","Rauvolfia pernambucensis Emygdio","Emygdio","Rauvolfia pernambucensis"
NA,NA,NA,"sp4068","Aspidosperma spegazzinii Molfino ex T.Mey.","Molfino ex T.Mey.","Aspidosperma spegazzinii"
NA,NA,NA,"sp4069","Rauvolfia elliptica Malme","Malme","Rauvolfia elliptica"
NA,NA,NA,"sp4069","Rauvolfia sessilifolia S.Moore","S.Moore","Rauvolfia sessilifolia"
NA,NA,NA,"sp4071","Verbenoxylum reitzii (Moldenke) Tronc.","(Moldenke) Tronc.","Verbenoxylum reitzii"
NA,NA,NA,"sp4071","Citharexylum reitzii Moldenke","Moldenke","Citharexylum reitzii"
NA,NA,NA,"sp4072","Remijia hilarii DC.","DC.","Remijia hilarii"
NA,NA,NA,"sp4072","Remijia paniculata DC.","DC.","Remijia paniculata"
NA,NA,NA,"sp4072","Cinchona candollii G.Don","G.Don","Cinchona candollii"
NA,NA,NA,"sp4072","Cinchona ferruginea A.St.-Hil.","A.St.-Hil.","Cinchona ferruginea"
NA,NA,NA,"sp4072","Cinchona paniculata (DC.) D.Dietr.","(DC.) D.Dietr.","Cinchona paniculata"
NA,NA,NA,"sp4072","Cinchona remijiana A.St.-Hil.","A.St.-Hil.","Cinchona remijiana"
NA,NA,NA,"sp4072","Cinchona remyana Spreng.","Spreng.","Cinchona remyana"
NA,NA,NA,"sp4072","Cinchona vellozii A.St.-Hil.","A.St.-Hil.","Cinchona vellozii"
NA,NA,NA,"sp4073","Patima laxiflora Benth.","Benth.","Patima laxiflora"
NA,NA,NA,"sp4074","Rhamnidium cognatum Reissek","Reissek","Rhamnidium cognatum"
NA,NA,NA,"sp4076","Rhizophora brevistyla Salvoza","Salvoza","Rhizophora brevistyla"
NA,NA,NA,"sp4077","Rhizophora americana Nutt.","Nutt.","Rhizophora americana"
"var.","Hochr.","samoensis","sp4077","Rhizophora mangle var. samoensis Hochr.",NA,"Rhizophora mangle"
NA,NA,NA,"sp4077","Rhizophora samoensis (Hochr.) Salvoza","(Hochr.) Salvoza","Rhizophora samoensis"
NA,NA,NA,"sp4078","Nectandra anomala Mez","Mez","Nectandra anomala"
"var.","(Ducke) J.F.Macbr.","macrophylla","sp4081","Senefeldera inclinata var. macrophylla (Ducke) J.F.Macbr.",NA,"Senefeldera inclinata"
NA,NA,NA,"sp4081","Senefeldera macrophylla Ducke","Ducke","Senefeldera macrophylla"
NA,NA,NA,"sp4082","Rhynchanthera pentanthera DC.","DC.","Rhynchanthera pentanthera"
NA,NA,NA,"sp4082","Rhynchanthera petanthera DC.","DC.","Rhynchanthera petanthera"
NA,NA,NA,"sp4082","Rhynchanthera schrankiana DC.","DC.","Rhynchanthera schrankiana"
"var.","Naudin","quadrivalvis","sp4082","Rhynchanthera schrankiana var. quadrivalvis Naudin",NA,"Rhynchanthera schrankiana"
NA,NA,NA,"sp4082","Rhynchanthera hookeri Naudin","Naudin","Rhynchanthera hookeri"
NA,NA,NA,"sp4082","Rhynchanthera regnellii Cogn.","Cogn.","Rhynchanthera regnellii"
NA,NA,NA,"sp4082","Rhynchanthera riedeliana Cogn.","Cogn.","Rhynchanthera riedeliana"
NA,NA,NA,"sp4082","Rhynchanthera maximowiczii Cogn.","Cogn.","Rhynchanthera maximowiczii"
NA,NA,NA,"sp4082","Rhynchanthera williamsii Gleason","Gleason","Rhynchanthera williamsii"
"var.","Cogn.","villosa","sp4082","Rhynchanthera hispida var. villosa Cogn.",NA,"Rhynchanthera hispida"
"var.","Naudin","microphylla","sp4083","Rhynchanthera grandiflora var. microphylla Naudin",NA,"Rhynchanthera grandiflora"
"var.","(DC.) Cogn.","monodynama","sp4083","Rhynchanthera grandiflora var. monodynama (DC.) Cogn.",NA,"Rhynchanthera grandiflora"
NA,NA,NA,"sp4083","Rhynchanthera monodynama DC.","DC.","Rhynchanthera monodynama"
NA,NA,NA,"sp4083","Rhynchanthera haenkeana DC.","DC.","Rhynchanthera haenkeana"
NA,NA,NA,"sp4083","Rhynchanthera limosa DC.","DC.","Rhynchanthera limosa"
NA,NA,NA,"sp4083","Rhynchanthera rostrata DC.","DC.","Rhynchanthera rostrata"
NA,NA,NA,"sp4083","Rhynchanthera stachydimorpha DC.","DC.","Rhynchanthera stachydimorpha"
NA,NA,NA,"sp4083","Rhynchanthera intermedia NA",NA,"Rhynchanthera intermedia"
NA,NA,NA,"sp4083","Rhynchanthera adenophora Miquel","Miquel","Rhynchanthera adenophora"
"var.","Naudin","depauperata","sp4083","Rhynchanthera limosa var. depauperata Naudin",NA,"Rhynchanthera limosa"
NA,NA,NA,"sp4083","Rhynchanthera matthaei Naudin","Naudin","Rhynchanthera matthaei"
NA,NA,NA,"sp4083","Rhynchanthera ambigua Naudin","Naudin","Rhynchanthera ambigua"
NA,NA,NA,"sp4083","Rhynchanthera betulifolia Cogn.","Cogn.","Rhynchanthera betulifolia"
NA,NA,NA,"sp4083","Rhynchanthera orinocensis Sprague","Sprague","Rhynchanthera orinocensis"
NA,NA,NA,"sp4083","Rhynchanthera microphylla Gleason","Gleason","Rhynchanthera microphylla"
NA,NA,NA,"sp4083","Rhynchanthera cardonae Wurdack","Wurdack","Rhynchanthera cardonae"
NA,NA,NA,"sp4083","Rhynchanthera acuminata Bentham","Bentham","Rhynchanthera acuminata"
NA,NA,NA,"sp4083","Rhynchanthera cordifolia Walp.","Walp.","Rhynchanthera cordifolia"
"var.","Cogn.","sublaevis","sp4083","Rhynchanthera acuminata var. sublaevis Cogn.",NA,"Rhynchanthera acuminata"
NA,NA,NA,"sp4083","Rhynchanthera insignis Naudin","Naudin","Rhynchanthera insignis"
NA,NA,NA,"sp4084","Richeria australis Müll.Arg.","Müll.Arg.","Richeria australis"
"var.","(Baill.) Müll.Arg.","gardneriana","sp4084","Richeria grandis var. gardneriana (Baill.) Müll.Arg.",NA,"Richeria grandis"
"var.","Vahl","grandis","sp4084","Richeria grandis var. grandis Vahl",NA,"Richeria grandis"
NA,NA,NA,"sp4084","Richeria obovata (Müll.Arg.) Pax & K.Hoffm.","(Müll.Arg.) Pax & K.Hoffm.","Richeria obovata"
NA,NA,NA,"sp4084","Amanoa divaricata Poepp.","Poepp.","Amanoa divaricata"
NA,NA,NA,"sp4084","Amanoa purpurascens Poepp. ex Baill.","Poepp. ex Baill.","Amanoa purpurascens"
NA,NA,NA,"sp4084","Amanoa racemosa Poepp.","Poepp.","Amanoa racemosa"
NA,NA,NA,"sp4084","Amanoa ramiflora Poepp.","Poepp.","Amanoa ramiflora"
NA,NA,NA,"sp4084","Antidesma longifolium Decne. ex Baill.","Decne. ex Baill.","Antidesma longifolium"
NA,NA,NA,"sp4084","Guarania gardneriana Baill.","Baill.","Guarania gardneriana"
NA,NA,NA,"sp4084","Guarania laurifolia Baill.","Baill.","Guarania laurifolia"
NA,NA,NA,"sp4084","Guarania longifolia Baill.","Baill.","Guarania longifolia"
NA,NA,NA,"sp4084","Guarania purpurascens Wedd. ex Baill.","Wedd. ex Baill.","Guarania purpurascens"
NA,NA,NA,"sp4084","Guarania ramiflora Wedd. ex Baill.","Wedd. ex Baill.","Guarania ramiflora"
NA,NA,NA,"sp4084","Guarania spruceana Baill.","Baill.","Guarania spruceana"
NA,NA,NA,"sp4084","Richeria gardneriana (Baill.) Baill. ex Müll.Arg.","(Baill.) Baill. ex Müll.Arg.","Richeria gardneriana"
"var.","(Poepp.) Müll.Arg.","divaricata","sp4084","Richeria grandis var. divaricata (Poepp.) Müll.Arg.",NA,"Richeria grandis"
"var.","Pax & K.Hoffm.","latifolia","sp4084","Richeria grandis var. latifolia Pax & K.Hoffm.",NA,"Richeria grandis"
"var.","(Baill.) Müll.Arg.","laurifolia","sp4084","Richeria grandis var. laurifolia (Baill.) Müll.Arg.",NA,"Richeria grandis"
"var.","(Baill.) Müll.Arg.","longifolia","sp4084","Richeria grandis var. longifolia (Baill.) Müll.Arg.",NA,"Richeria grandis"
"var.","Müll.Arg.","obovata","sp4084","Richeria grandis var. obovata Müll.Arg.",NA,"Richeria grandis"
"var.","Müll.Arg.","pohliana","sp4084","Richeria grandis var. pohliana Müll.Arg.",NA,"Richeria grandis"
"var.","(Poepp.) Müll.Arg.","racemosa","sp4084","Richeria grandis var. racemosa (Poepp.) Müll.Arg.",NA,"Richeria grandis"
NA,NA,NA,"sp4084","Richeria laurifolia (Baill.) Baill. ex Müll.Arg.","(Baill.) Baill. ex Müll.Arg.","Richeria laurifolia"
NA,NA,NA,"sp4084","Richeria longifolia (Baill.) Baill. ex Müll.Arg.","(Baill.) Baill. ex Müll.Arg.","Richeria longifolia"
NA,NA,NA,"sp4084","Richeria olivieri Philcox","Philcox","Richeria olivieri"
NA,NA,NA,"sp4084","Richeria purpurascens (Wedd. ex Baill.) Baill. ex Müll.Arg.","(Wedd. ex Baill.) Baill. ex Müll.Arg.","Richeria purpurascens"
NA,NA,NA,"sp4084","Richeria racemosa (Poepp.) Pax & K.Hoffm.","(Poepp.) Pax & K.Hoffm.","Richeria racemosa"
NA,NA,NA,"sp4084","Richeria spruceana (Baill.) Baill. ex Müll.Arg.","(Baill.) Baill. ex Müll.Arg.","Richeria spruceana"
NA,NA,NA,"sp4084","Richeria submembranacea Steyerm.","Steyerm.","Richeria submembranacea"
NA,NA,NA,"sp4085","Riedeliella hassleri (Chodat) Harms","(Chodat) Harms","Riedeliella hassleri"
"var.","(Chodat) Harms","glabrescens","sp4085","Riedeliella hassleri var. glabrescens (Chodat) Harms",NA,"Riedeliella hassleri"
NA,NA,NA,"sp4086","Itaobimia magalhaesii Rizzini","Rizzini","Itaobimia magalhaesii"
NA,NA,NA,"sp4094","Appunia parviflora Lundell","Lundell","Appunia parviflora"
NA,NA,NA,"sp4094","Coffea subsessilis Benth.","Benth.","Coffea subsessilis"
NA,NA,NA,"sp4094","Mapouria subsessilis Müll.Arg.","Müll.Arg.","Mapouria subsessilis"
"var.","Müll.Arg.","angustifolia","sp4094","Mapouria subsessilis var. angustifolia Müll.Arg.",NA,"Mapouria subsessilis"
"var.","Müll.Arg.","genuina","sp4094","Mapouria subsessilis var. genuina Müll.Arg.",NA,"Mapouria subsessilis"
"var.","Müll.Arg.","latifolia","sp4094","Mapouria subsessilis var. latifolia Müll.Arg.",NA,"Mapouria subsessilis"
NA,NA,NA,"sp4094","Psychotria axillaris Willd.","Willd.","Psychotria axillaris"
NA,NA,NA,"sp4094","Psychotria erecta (Aubl.) Standl. & Steyerm.","(Aubl.) Standl. & Steyerm.","Psychotria erecta"
NA,NA,NA,"sp4094","Psychotria fluctuans Standl.","Standl.","Psychotria fluctuans"
"var.","Standl.","angustifolia","sp4094","Psychotria fluctuans var. angustifolia Standl.",NA,"Psychotria fluctuans"
"var.","(Müll.Arg.) Standl.","latifolia","sp4094","Psychotria fluctuans var. latifolia (Müll.Arg.) Standl.",NA,"Psychotria fluctuans"
NA,NA,NA,"sp4094","Psychotria morindoides (A.Rich. ex DC.) Lemée","(A.Rich. ex DC.) Lemée","Psychotria morindoides"
NA,NA,NA,"sp4094","Ronabea erecta Aubl.","Aubl.","Ronabea erecta"
"var.","Bremek.","hispidula","sp4094","Ronabea latifolia var. hispidula Bremek.",NA,"Ronabea latifolia"
NA,NA,NA,"sp4094","Ronabea morindoides A.Rich. ex DC.","A.Rich. ex DC.","Ronabea morindoides"
NA,NA,NA,"sp4094","Ronabea viscoides A.Rich.","A.Rich.","Ronabea viscoides"
NA,NA,NA,"sp4094","Uragoga latifolia (Aubl.) Kuntze","(Aubl.) Kuntze","Uragoga latifolia"
NA,NA,NA,"sp4095","Basanacantha macrocarpa Rusby","Rusby","Basanacantha macrocarpa"
NA,NA,NA,"sp4095","Gardenia longiflora Ruiz & Pav.","Ruiz & Pav.","Gardenia longiflora"
"var.","(Ruiz & Pav.) K.Schum.","longiflora","sp4095","Randia formosa var. longiflora (Ruiz & Pav.) K.Schum.",NA,"Randia formosa"
NA,NA,NA,"sp4095","Randia ruiziana DC.","DC.","Randia ruiziana"
NA,NA,NA,"sp4095","Randia speciosa DC.","DC.","Randia speciosa"
NA,NA,NA,"sp4095","Randia williamsii Standl.","Standl.","Randia williamsii"
NA,NA,NA,"sp4095","Solena ruiziana (DC.) D.Dietr.","(DC.) D.Dietr.","Solena ruiziana"
NA,NA,NA,"sp4095","Solena speciosa (DC.) D.Dietr.","(DC.) D.Dietr.","Solena speciosa"
NA,NA,NA,"sp4096","Roucheria punctata (Ducke) Ducke","(Ducke) Ducke","Roucheria punctata"
NA,NA,NA,"sp4096","Hebepetalum punctatum Ducke","Ducke","Hebepetalum punctatum"
NA,NA,NA,"sp4108","Rourea patentinervis Radlk.","Radlk.","Rourea patentinervis"
"var.","Planch.","induta","sp4110","Rourea induta var. induta Planch.",NA,"Rourea induta"
"var.","(Planch.) Baker","reticulata","sp4110","Rourea induta var. reticulata (Planch.) Baker",NA,"Rourea induta"
NA,NA,NA,"sp4110","Rourea psammophila Forero","Forero","Rourea psammophila"
NA,NA,NA,"sp4113","Uragoga cuspistipula Kuntze","Kuntze","Uragoga cuspistipula"
NA,NA,NA,"sp4114","Rudgea villiflora K.Schum. ex Standl.","K.Schum. ex Standl.","Rudgea villiflora"
NA,NA,NA,"sp4114","Coffea eriantha Gardner","Gardner","Coffea eriantha"
NA,NA,NA,"sp4114","Coffea magnoliifolia Cham.","Cham.","Coffea magnoliifolia"
NA,NA,NA,"sp4114","Mussaenda coriacea Spreng.","Spreng.","Mussaenda coriacea"
NA,NA,NA,"sp4114","Psychotria tubulosa Vell.","Vell.","Psychotria tubulosa"
NA,NA,NA,"sp4114","Rudgea eriantha (Gardner) Benth.","(Gardner) Benth.","Rudgea eriantha"
"var.","Müll.Arg.","gracilis","sp4114","Rudgea eriantha var. gracilis Müll.Arg.",NA,"Rudgea eriantha"
NA,NA,NA,"sp4114","Rudgea magnoliifolia (Cham.) Müll.Arg.","(Cham.) Müll.Arg.","Rudgea magnoliifolia"
NA,NA,NA,"sp4114","Uragoga chamissoi Kuntze","Kuntze","Uragoga chamissoi"
NA,NA,NA,"sp4114","Uragoga tubulosa Kuntze","Kuntze","Uragoga tubulosa"
NA,NA,NA,"sp4115","Psychotria coronata Vell.","Vell.","Psychotria coronata"
NA,NA,NA,"sp4115","Uragoga coronata (Vell.) Kuntze","(Vell.) Kuntze","Uragoga coronata"
NA,NA,NA,"sp4115","Rudgea basiostylis Müll.Arg.","Müll.Arg.","Rudgea basiostylis"
NA,NA,NA,"sp4116","Rudgea celastrinea Müll.Arg.","Müll.Arg.","Rudgea celastrinea"
NA,NA,NA,"sp4116","Psychotria ciliolata Schltdl.","Schltdl.","Psychotria ciliolata"
NA,NA,NA,"sp4116","Rudgea clausseniana Benth.","Benth.","Rudgea clausseniana"
NA,NA,NA,"sp4116","Rudgea nettoana Müll.Arg.","Müll.Arg.","Rudgea nettoana"
NA,NA,NA,"sp4116","Rudgea ypanemensis Müll.Arg.","Müll.Arg.","Rudgea ypanemensis"
NA,NA,NA,"sp4116","Uragoga celastrinea (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga celastrinea"
NA,NA,NA,"sp4116","Uragoga corymbulosa (Benth.) Kuntze","(Benth.) Kuntze","Uragoga corymbulosa"
NA,NA,NA,"sp4116","Uragoga nettoana (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga nettoana"
NA,NA,NA,"sp4116","Uragoga ypanemensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga ypanemensis"
NA,NA,NA,"sp4118","Mapouria hassleriana (Chodat) Hassl.","(Chodat) Hassl.","Mapouria hassleriana"
NA,NA,NA,"sp4118","Uragoga decipiens (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga decipiens"
NA,NA,NA,"sp4118","Uragoga discolor (Benth.) Kuntze","(Benth.) Kuntze","Uragoga discolor"
NA,NA,NA,"sp4119","Uragoga erioloba (Benth.) Kuntze","(Benth.) Kuntze","Uragoga erioloba"
NA,NA,NA,"sp4120","Coffea gardenioides Cham.","Cham.","Coffea gardenioides"
NA,NA,NA,"sp4120","Uragoga gardeniodes (Cham.) Kuntze","(Cham.) Kuntze","Uragoga gardeniodes"
NA,NA,NA,"sp4122","Rudgea elliptica Müll.Arg.","Müll.Arg.","Rudgea elliptica"
NA,NA,NA,"sp4122","Uragoga bolusiana Kuntze","Kuntze","Uragoga bolusiana"
NA,NA,NA,"sp4122","Uragoga ilheotica (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga ilheotica"
NA,NA,NA,"sp4123","Uragoga insignis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga insignis"
NA,NA,NA,"sp4124","Rudgea gomeziana Müll.Arg.","Müll.Arg.","Rudgea gomeziana"
NA,NA,NA,"sp4124","Rudgea stenantha Müll.Arg.","Müll.Arg.","Rudgea stenantha"
NA,NA,NA,"sp4124","Uragoga gomeziana (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga gomeziana"
NA,NA,NA,"sp4124","Uragoga interrupta (Benth.) Kuntze","(Benth.) Kuntze","Uragoga interrupta"
NA,NA,NA,"sp4124","Uragoga stenantha (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga stenantha"
NA,NA,NA,"sp4125","Uragoga jacobinensis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga jacobinensis"
NA,NA,NA,"sp4126","Coffea jasminoides Cham.","Cham.","Coffea jasminoides"
NA,NA,NA,"sp4126","Uragoga jasminioides (Cham.) Kuntze","(Cham.) Kuntze","Uragoga jasminioides"
NA,NA,NA,"sp4127","Psychotria leucocephala Brongn.","Brongn.","Psychotria leucocephala"
NA,NA,NA,"sp4127","Rudgea leucocephala (Brongn.) K.Schum.","(Brongn.) K.Schum.","Rudgea leucocephala"
NA,NA,NA,"sp4127","Uragoga leucophylla (Benth.) Kuntze","(Benth.) Kuntze","Uragoga leucophylla"
NA,NA,NA,"sp4128","Coffea minor Cham.","Cham.","Coffea minor"
NA,NA,NA,"sp4128","Uragoga minor (Cham.) Kuntze","(Cham.) Kuntze","Uragoga minor"
NA,NA,NA,"sp4130","Rudgea organensis Standl.","Standl.","Rudgea organensis"
NA,NA,NA,"sp4130","Uragoga nobilis (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga nobilis"
NA,NA,NA,"sp4131","Coffea nodosa Cham.","Cham.","Coffea nodosa"
NA,NA,NA,"sp4131","Rudgea apoda Müll.Arg.","Müll.Arg.","Rudgea apoda"
NA,NA,NA,"sp4131","Rudgea hypomalaca Standl.","Standl.","Rudgea hypomalaca"
"var.","Müll.Arg.","dupasquieri","sp4131","Rudgea nodosa var. dupasquieri Müll.Arg.",NA,"Rudgea nodosa"
NA,NA,NA,"sp4131","Uragoga apoda (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga apoda"
NA,NA,NA,"sp4131","Uragoga nodosa (Cham.) Kuntze","(Cham.) Kuntze","Uragoga nodosa"
NA,NA,NA,"sp4132","Uragoga pachyphylla (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga pachyphylla"
NA,NA,NA,"sp4133","Coffea parquioides Cham.","Cham.","Coffea parquioides"
NA,NA,NA,"sp4133","Uragoga parquioides (Cham.) Kuntze","(Cham.) Kuntze","Uragoga parquioides"
NA,NA,NA,"sp4134","Rudgea breviflora Müll.Arg.","Müll.Arg.","Rudgea breviflora"
NA,NA,NA,"sp4134","Rudgea catharinae Standl.","Standl.","Rudgea catharinae"
NA,NA,NA,"sp4134","Rudgea cyanosperma Müll.Arg.","Müll.Arg.","Rudgea cyanosperma"
NA,NA,NA,"sp4134","Uragoga cyanosperma (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga cyanosperma"
NA,NA,NA,"sp4134","Uragoga kerneriana Kuntze","Kuntze","Uragoga kerneriana"
NA,NA,NA,"sp4135","Faramea saldanhaei Glaz.","Glaz.","Faramea saldanhaei"
NA,NA,NA,"sp4135","Rudgea microcephala Müll.Arg.","Müll.Arg.","Rudgea microcephala"
NA,NA,NA,"sp4135","Rudgea symplocoides Müll.Arg.","Müll.Arg.","Rudgea symplocoides"
NA,NA,NA,"sp4135","Uragoga quinquecornuta Kuntze","Kuntze","Uragoga quinquecornuta"
NA,NA,NA,"sp4135","Uragoga retifolia Kuntze","Kuntze","Uragoga retifolia"
NA,NA,NA,"sp4135","Uragoga symplocoides (Müll.Arg.) Kuntze","(Müll.Arg.) Kuntze","Uragoga symplocoides"
NA,NA,NA,"sp4136","Psychotria sessilis NA",NA,"Psychotria sessilis"
NA,NA,NA,"sp4137","Rudgea alibertioides Standl.","Standl.","Rudgea alibertioides"
NA,NA,NA,"sp4137","Rudgea angustifolia Müll.Arg.","Müll.Arg.","Rudgea angustifolia"
