"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4800"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp4800"
"BO",NA,NA,"Native","Extant","Resident","sp4800"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp4800"
"AGE-CH",NA,NA,"Native","Extant","Resident","sp4800"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp4800"
"BO",NA,NA,"Native","Extant","Resident","sp4800"
"AGW-TU",NA,NA,"Native","Extant","Resident","sp4800"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"AI",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4800"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4800"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4800"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4800"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4800"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4800"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4800"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4800"
"VE",NA,NA,"Native","Extant","Resident","sp4800"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4800"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp4800"
"BO",NA,NA,"Native","Extant","Resident","sp4800"
"PE",NA,NA,"Native","Extant","Resident","sp4800"
"JM",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"PE",NA,NA,"Native","Extant","Resident","sp4800"
"VE",NA,NA,"Native","Extant","Resident","sp4800"
"PE",NA,NA,"Native","Extant","Resident","sp4800"
"VE",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"VE",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"EC",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"BL",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"DO",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"VI",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"CO",NA,NA,"Native","Extant","Resident","sp4800"
"GF",NA,NA,"Native","Extant","Resident","sp4800"
"BO",NA,NA,"Native","Extant","Resident","sp4800"
"BR",NA,NA,"Native","Extant","Resident","sp4800"
"PY",NA,NA,"Native","Extant","Resident","sp4800"
"BO",NA,NA,"Native","Extant","Resident","sp4800"
"PR",NA,NA,"Native","Extant","Resident","sp4800"
"VE",NA,NA,"Native","Extant","Resident","sp4800"
"MXC-PU",NA,NA,"Native","Extant","Resident","sp4801"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp4801"
"MXS-GR",NA,NA,"Native","Extant","Resident","sp4801"
"MXE-HI",NA,NA,"Native","Extant","Resident","sp4801"
"MXS-JA",NA,NA,"Native","Extant","Resident","sp4801"
"MXS-NA",NA,NA,"Native","Extant","Resident","sp4801"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp4801"
"MXT-CA",NA,NA,"Native","Extant","Resident","sp4801"
"MX",NA,NA,"Native","Extant","Resident","sp4801"
"MXN-SI",NA,NA,"Native","Extant","Resident","sp4801"
"MXS-CL",NA,NA,"Native","Extant","Resident","sp4801"
"MXN-BC",NA,NA,"Native","Extant","Resident","sp4801"
"MXE-QU",NA,NA,"Native","Extant","Resident","sp4801"
"MXE-SL",NA,NA,"Native","Extant","Resident","sp4801"
"MXS-OA",NA,NA,"Native","Extant","Resident","sp4801"
"MXN-BS",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"SV",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"PA",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"CR",NA,NA,"Native","Extant","Resident","sp4801"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4801"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4801"
"GF",NA,NA,"Native","Extant","Resident","sp4801"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"BO",NA,NA,"Native","Extant","Resident","sp4801"
"BO",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"NI",NA,NA,"Native","Extant","Resident","sp4801"
"VE",NA,NA,"Native","Extant","Resident","sp4801"
"BZ",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"BO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"HN",NA,NA,"Native","Extant","Resident","sp4801"
"PA",NA,NA,"Native","Extant","Resident","sp4801"
"PA",NA,NA,"Native","Extant","Resident","sp4801"
"PA",NA,NA,"Native","Extant","Resident","sp4801"
"HN",NA,NA,"Native","Extant","Resident","sp4801"
"BO",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"PE",NA,NA,"Native","Extant","Resident","sp4801"
"BZ",NA,NA,"Native","Extant","Resident","sp4801"
"GT",NA,NA,"Native","Extant","Resident","sp4801"
"VE",NA,NA,"Native","Extant","Resident","sp4801"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"CO",NA,NA,"Native","Extant","Resident","sp4801"
"SR",NA,NA,"Native","Extant","Resident","sp4801"
"GY",NA,NA,"Native","Extant","Resident","sp4801"
"PA",NA,NA,"Native","Extant","Resident","sp4801"
"EC",NA,NA,"Native","Extant","Resident","sp4801"
"GT",NA,NA,"Native","Extant","Resident","sp4801"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp4802"
"CO",NA,NA,"Native","Extant","Resident","sp4802"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4802"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4802"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4802"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4802"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4802"
"BO",NA,NA,"Native","Extant","Resident","sp4802"
"CO",NA,NA,"Native","Extant","Resident","sp4802"
"BO",NA,NA,"Native","Extant","Resident","sp4802"
"PE",NA,NA,"Native","Extant","Resident","sp4802"
"PE",NA,NA,"Native","Extant","Resident","sp4802"
"PE",NA,NA,"Native","Extant","Resident","sp4802"
"PE",NA,NA,"Native","Extant","Resident","sp4802"
"BO",NA,NA,"Native","Extant","Resident","sp4802"
"BO",NA,NA,"Native","Extant","Resident","sp4802"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4802"
"PE",NA,NA,"Native","Extant","Resident","sp4802"
"BO",NA,NA,"Native","Extant","Resident","sp4802"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4802"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4802"
"EC",NA,NA,"Native","Extant","Resident","sp4803"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"BO",NA,NA,"Native","Extant","Resident","sp4803"
"EC",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"PE",NA,NA,"Native","Extant","Resident","sp4803"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4803"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4803"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4804"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4804"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4804"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4804"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4804"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4804"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4804"
"AGW-CA",NA,NA,"Native","Extant","Resident","sp4804"
"AGE-CH",NA,NA,"Native","Extant","Resident","sp4804"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp4804"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp4804"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp4804"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"AR",NA,NA,"Native","Extant","Resident","sp4804"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4804"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4804"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"PY",NA,NA,"Native","Extant","Resident","sp4804"
"PE",NA,NA,"Native","Extant","Resident","sp4804"
"EC",NA,NA,"Native","Extant","Resident","sp4804"
"BO",NA,NA,"Native","Extant","Resident","sp4804"
"PE",NA,NA,"Native","Extant","Resident","sp4804"
"BR",NA,NA,"Native","Extant","Resident","sp4804"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4804"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4804"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4804"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4805"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4805"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4805"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4805"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-SA",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-CA",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-CO",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-LR",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-BA",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-CH",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-SF",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-TU",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-JU",NA,NA,"Native","Extant","Resident","sp4805"
"AR",NA,NA,"Native","Extant","Resident","sp4805"
"AGW-ME",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4805"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4805"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"AR",NA,NA,"Native","Extant","Resident","sp4805"
"BO",NA,NA,"Native","Extant","Resident","sp4805"
"BR",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"PY",NA,NA,"Native","Extant","Resident","sp4805"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4806"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4806"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4806"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4806"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4806"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4806"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4806"
"BR",NA,NA,"Native","Extant","Resident","sp4806"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4806"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4807"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4807"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4807"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4807"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4807"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4807"
"BR",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp4807"
"BO",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4807"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp4807"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4808"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4808"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4808"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4808"
"BR",NA,NA,"Native","Extant","Resident","sp4808"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4809"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4809"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4809"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4809"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4809"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4809"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4809"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4809"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4809"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"VE",NA,NA,"Native","Extant","Resident","sp4809"
"VE",NA,NA,"Native","Extant","Resident","sp4809"
"VE",NA,NA,"Native","Extant","Resident","sp4809"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"CO",NA,NA,"Native","Extant","Resident","sp4809"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp4809"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4809"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4810"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4810"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4810"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4810"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4810"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4810"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4810"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4810"
"BO",NA,NA,"Native","Extant","Resident","sp4810"
"BO",NA,NA,"Native","Extant","Resident","sp4810"
"BR",NA,NA,"Native","Extant","Resident","sp4810"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4810"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4811"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4811"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4811"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4811"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4811"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4811"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4812"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4812"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4812"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4812"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4812"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4812"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4812"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4812"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4812"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4812"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4812"
"BR",NA,NA,"Native","Extant","Resident","sp4812"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4813"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4813"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4813"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4813"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4813"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4813"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4813"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4813"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4813"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4813"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4814"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp4814"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4814"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4814"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp4814"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp4814"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp4814"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp4814"
"AGE-FO",NA,NA,"Native","Extant","Resident","sp4814"
"PY",NA,NA,"Native","Extant","Resident","sp4814"
"AGE-BA",NA,NA,"Native","Extant","Resident","sp4814"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"PY",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp4814"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp4814"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp4814"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp4814"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"BO",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"PY",NA,NA,"Native","Extant","Resident","sp4814"
"BO",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"PE",NA,NA,"Native","Extant","Resident","sp4814"
"PY",NA,NA,"Native","Extant","Resident","sp4814"
"BO",NA,NA,"Native","Extant","Resident","sp4814"
"VE",NA,NA,"Native","Extant","Resident","sp4814"
"BW",NA,NA,"Native","Extant","Resident","sp4814"
"CO",NA,NA,"Native","Extant","Resident","sp4814"
"PY",NA,NA,"Native","Extant","Resident","sp4814"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4815"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4815"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4815"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp4816"
"PY",NA,NA,"Native","Extant","Resident","sp4816"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4816"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp4816"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp4816"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp4816"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4816"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4816"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp4817"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp4817"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp4817"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp4817"
